well,frame,cellID,x,y,r,area,totalIntensity.1,sdIntensity.1,totalIntensity.2,sdIntensity.2,denoisedTotalIntensity.1,denoisedTotalIntensityMult.1,denoisedTotalIntensity.2,denoisedTotalIntensityMult.2,denoisedNormalTotalIntensity.1,denoisedNormalTotalIntensityMult.1,denoisedNormalTotalIntensity.2,denoisedNormalTotalIntensityMult.2
E5,3,19765,988.9106,233.626,464.3314,123,11873,20.956,13742,11.0745,11357,11357,13023.6844511539,13135.6757755976,11173.4997203204,11173.4997203204,12813.2547831741,12923.4366122091
E5,3,19767,992.0708,826.292,453.7808,113,10231,23.0446,17183,19.1425,11357,11357,18189.2680250239,19186.2878033087,11173.4997203204,11173.4997203204,17895.3756441346,18876.2861146656
E5,3,19768,996.3515,529.3758,356.5099,165,11405,7.8576,32954,38.7005,11357,11357,32178.7746151264,32799.591100241,11173.4997203204,11173.4997203204,31658.8473331309,32269.6330003668
E5,3,19769,995.3467,699.0933,389.3353,150,10028,6.998,25053,17.2263,11357,11357,26918.0298709959,28726.354943609,11173.4997203204,11173.4997203204,26483.1028647661,28262.209996323
E5,3,19770,1005.063,336.0472,418.1719,127,11786,19.8094,10858,14.0135,11357,11357,10346.8242590924,10466.1726567605,11173.4997203204,11173.4997203204,10179.6458541141,10297.0658847529
E5,3,19771,1008.9444,559.1296,369.44,162,11595,9.5448,23769,22.7651,11357,11357,22926.6483928573,23244.1095349415,11173.4997203204,11173.4997203204,22556.2119754755,22868.5437516743
E5,3,19772,1023.5912,360.0365,423.7087,137,12312,19.4622,16695,13.4914,11357,11357,15401.1758723389,15359.8735913726,11173.4997203204,11173.4997203204,15152.3319804688,15111.6970394786
E5,3,19773,1026.7483,90.9864,592.6107,147,12305,15.5296,15507,13.8492,11357,11357,14311.2895304285,14284.1603831936,11173.4997203204,11173.4997203204,14080.0554341523,14053.364625044
E5,3,19775,1037.8661,957.1732,576.4815,127,9398,11.5085,16120,15.147,11357,11357,18175.5180328808,19698.9482927315,11173.4997203204,11173.4997203204,17881.8478169474,19380.6633124453
E5,3,19776,1037.3053,999.4105,607.3792,95,10441,33.6721,14289,19.1609,11357,11357,14899.1473759618,15586.9688581808,11173.4997203204,11173.4997203204,14658.4149897263,15335.1230234679
E5,3,19778,1040.8989,373.2697,434.1876,178,12199,8.3964,27690,24.8414,11357,11357,25719.6971681604,25618.657305148,11173.4997203204,11173.4997203204,25304.1321753249,25204.7248599151
E5,3,19783,1062.0823,581.0506,424.0738,158,11163,9.3256,35488,42.1506,11357,11357,35209.8274991329,36182.017144298,11173.4997203204,11173.4997203204,34640.9260996822,35597.4076289901
E5,3,19785,1077.9123,466.7544,443.9956,171,11232,7.2156,17165,11.0038,11357,11357,16952.6525561465,17364.7648464701,11173.4997203204,11173.4997203204,16678.7407409344,17084.1943431772
E5,3,19786,1073.3256,607.3566,438.5293,129,11008,17.8655,13656,14.5343,11357,11357,13690.4598247412,14099.14192086,11173.4997203204,11173.4997203204,13469.2567599545,13871.3355912201
E5,3,19788,1083.9355,817.2742,523.4116,124,10322,15.9834,14759,18.9781,11357,11357,15520.8527349634,16299.0516380015,11173.4997203204,11173.4997203204,15270.0751689044,16035.7003538521
E5,3,19789,1090.1333,291.2467,514.2939,150,11948,14.0483,19566,15.3813,11357,11357,18456.6945982682,18548.6795537243,11173.4997203204,11173.4997203204,18158.4812830667,18248.9799952321
E5,3,19790,1090.898,212.1837,557.4697,147,11947,14.3849,28701,26.0504,11357,11357,27075.4644653815,27154.9116909398,11173.4997203204,11173.4997203204,26637.9937159007,26716.1572760448
E5,3,19791,1093.6029,940.5662,605.152,136,9701,9.8342,24787,23.0879,11357,11357,27296.4238219934,29489.3777046801,11173.4997203204,11173.4997203204,26855.3829304209,29012.904247219
E5,3,19792,1095.104,962.144,620.7457,125,9810,13.7557,18222,19.1172,11357,11357,19900.8759175606,21304.6872052358,11173.4997203204,11173.4997203204,19579.3282996385,20960.457561787
E5,3,19794,1104.7606,747.4577,508.9608,142,10051,10.5219,22601,19.343,11357,11357,24242.1924703963,25813.5141649514,11173.4997203204,11173.4997203204,23850.5002014551,25396.4333276896
E5,3,19795,1103.9776,265.4701,539.1121,134,12095,17.9108,16416,16.3706,11357,11357,15345.2211831153,15382.8437588903,11173.4997203204,11173.4997203204,15097.28137693,15134.2960674203
E5,3,19797,1107.3191,476.4043,471.6266,141,11329,12.9983,16418,17.8475,11357,11357,16111.6199960174,16460.1924093882,11173.4997203204,11173.4997203204,15851.2971312326,16194.237499579
E5,3,19798,1111.8468,1020.9194,673.7379,124,9590,12.731,20374,17.4883,11357,11357,22629.33329961,24465.6984959637,11173.4997203204,11173.4997203204,22263.7007391239,24070.3949372276
E5,3,19800,1127.5766,374.7518,514.8184,137,11456,14.4442,30815,39.5087,11357,11357,29990.5011880613,30520.6465387646,11173.4997203204,11173.4997203204,29505.9308476773,30027.5103957809
E5,3,19802,1136.5766,319.2555,543.4303,137,11909,16.3175,29247,36.4601,11357,11357,27655.9300375823,27764.9174639551,11173.4997203204,11173.4997203204,27209.0804385072,27316.3069048359
E5,3,19803,1143.219,82.6569,679.9941,137,12348,16.3841,15825,16.1478,11357,11357,14566.9618195952,14522.9198153471,11173.4997203204,11173.4997203204,14331.5967083882,14288.2663110871
E5,3,19804,1143.6992,192,612.2229,133,12505,19.8557,15632,16.4453,11357,11357,14254.850150583,14164.6248265653,11173.4997203204,11173.4997203204,14024.5279713612,13935.7604594585
E5,3,19806,1148.9577,141.7465,646.2537,142,12090,16.0034,16603,16.1514,11357,11357,15524.7926129428,15563.5009453947,11173.4997203204,11173.4997203204,15273.9513884607,15312.0342925574
E5,3,19807,1154.5769,777.5615,566.7671,130,10412,14.2891,18602,22.8912,11357,11357,19436.4422806306,20401.2100829246,11173.4997203204,11173.4997203204,19122.398730884,20071.5783354544
E5,3,19808,1157.2667,116.4519,668.5491,135,12039,15.6648,17220,17.4282,11357,11357,16152.3804742128,16208.4535261126,11173.4997203204,11173.4997203204,15891.3990236088,15946.5660773836
E5,3,19809,1160.3517,256.8552,592.3993,145,11755,14.9023,21846,18.2605,11357,11357,20858.3074169575,21058.3207253568,11173.4997203204,11173.4997203204,20521.2901373366,20718.0717385921
E5,3,19810,1159.7746,276.6197,582.6962,142,11862,13.6297,19046,23.696,11357,11357,18062.8723614252,18195.1560183742,11173.4997203204,11173.4997203204,17771.0222134866,17901.1685024645
E5,3,19814,1177.8026,100.4342,694.586,152,12669,14.4874,27562,24.7835,11357,11357,24891.6797196481,24486.4333094565,11173.4997203204,11173.4997203204,24489.4933860873,24090.794728789
E5,3,19816,1180.6846,643.4698,550.496,149,10593,9.7443,20135,15.7783,11357,11357,20770.5119522782,21691.6322635727,11173.4997203204,11173.4997203204,20434.9132244159,21341.1505706016
E5,3,19817,1182.6026,342.0397,577.5863,151,11489,13.3111,24081,25.2789,11357,11357,23386.6403551252,23782.563536792,11173.4997203204,11173.4997203204,23008.7716357511,23398.2977042218
E5,3,19819,1192.0485,301.9394,601.1908,165,12844,12.1047,27226,17.7429,11357,11357,24338.8622560251,23839.8551031363,11173.4997203204,11173.4997203204,23945.6080488345,23454.663584342
E5,3,19820,1202.6012,566.8092,563.2396,173,10505,7.0268,24738,14.3642,11357,11357,25677.4651203683,26937.9669057607,11173.4997203204,11173.4997203204,25262.5824901798,26502.7177676779
E5,3,19821,1202.6419,859.5946,647.0754,148,10290,9.3645,17632,12.4139,11357,11357,18584.9846321811,19572.5530810744,11173.4997203204,11173.4997203204,18284.6984758153,19256.3103264366
E5,3,19823,1209.496,53.584,748.9501,125,12605,23.9682,20920,23.2838,11357,11357,18964.4161628665,18743.5976348509,11173.4997203204,11173.4997203204,18657.999356505,18440.7486951488
E5,3,19825,1218.7708,109.9583,721.0489,144,12361,15.8289,34998,33.7937,11357,11357,32190.5893872076,31855.8789444977,11173.4997203204,11173.4997203204,31670.4712084981,31341.1688365682
E5,3,19826,1218.227,393.0426,596.6095,141,11451,14.7328,30171,26.9556,11357,11357,29373.2587344501,29897.7722477703,11173.4997203204,11173.4997203204,28898.6614646717,29414.7001715827
E5,3,19827,1229.4957,507.7778,590.3757,117,10710,18.8087,24453,27.6951,11357,11357,25019.7526430876,26065.9054853569,11173.4997203204,11173.4997203204,24615.4969763163,25644.7466452877
E5,3,19829,1234.1288,11.7273,795.0227,132,11739,19.4976,28248,32.3112,11357,11357,26998.1728968482,27244.1888205843,11173.4997203204,11173.4997203204,26561.9509828383,26803.9919139873
E5,3,19830,1233.8766,448.0974,600.9455,154,10793,9.8823,16345,12.7925,11357,11357,16628.1744217191,17238.322052279,11173.4997203204,11173.4997203204,16359.5053491694,16959.7945434474
E5,3,19831,1235.5299,816.791,656.7108,134,10135,10.9032,15441,16.4275,11357,11357,16460.155552496,17392.9020365275,11173.4997203204,11173.4997203204,16194.2012382006,17111.8769076957
E5,3,19832,1237.4564,297.8322,644.67,149,11462,11.7698,25944,25.5782,11357,11357,25240.0097860181,25685.6666339223,11173.4997203204,11173.4997203204,24832.195323145,25270.6514881019
E5,3,19833,1242.3313,78.8312,758.6037,160,12094,12.3921,23838,21.278,11357,11357,22284.4698329302,22283.9600910227,11173.4997203204,11173.4997203204,21924.4093903085,21923.9078845358
E5,3,19834,1238.8909,913.0364,705.5682,110,9608,16.3732,9492,7.1553,11357,11357,10528.0529134079,11217.398713148,11173.4997203204,11173.4997203204,10357.9463135935,11036.1540357561
E5,3,19835,1245.6242,137.5159,727.1686,157,12577,14.0131,20777,18.2182,11357,11357,18865.9319286399,18660.0550794806,11173.4997203204,11173.4997203204,18561.1063774096,18358.5559753226
E5,3,19836,1248.7282,921.7961,718.5529,103,9804,22.5761,9515,9.8798,11357,11357,10396.3854623864,11016.9457431675,11173.4997203204,11173.4997203204,10228.40627422,10838.9398767339
E5,3,19837,1253.822,609.7881,617.7766,118,10686,20.3102,22323,28.3804,11357,11357,22878.4908978632,23839.7308172275,11173.4997203204,11173.4997203204,22508.8325833078,23454.5413065779
E5,3,19838,1255.189,51.7874,785.3719,127,12370,25.6562,13174,17.6309,11357,11357,12110.6788767959,12088.2551329732,11173.4997203204,11173.4997203204,11915.0010603829,11892.9396273169
E5,3,19839,1253.3868,452.934,619.5352,106,11177,22.9679,18583,30.1827,11357,11357,18420.1744963449,18898.7296326676,11173.4997203204,11173.4997203204,18122.5512532502,18593.3741538278
E5,4,19844,12.8397,934.9389,741.1524,131,11390,19.4336,18931,24.4088,11357,11357,18503.7443667794,18873.172772556,11173.4997203204,11173.4997203204,18204.7708467984,18568.2302276757
E5,4,19845,16,814.7953,681.8273,127,11678,20.8517,20888,18.9061,11357,11357,20041.2483394794,20278.7166548383,11173.4997203204,11173.4997203204,19717.4326596852,19951.0640901023
E5,4,19846,23.4014,356.3537,643.366,147,12608,15.9021,14492,13.0457,11357,11357,13134.9773515562,13033.960024219,11173.4997203204,11173.4997203204,12922.7494729266,12823.3643290727
E5,4,19848,24.0657,890.0657,708.4639,137,12203,19.6699,28940,26.6893,11357,11357,26874.2050702774,26756.660888385,11173.4997203204,11173.4997203204,26439.9861615372,26324.3411951287
E5,4,19850,26.75,942.4191,733.4962,136,13189,23.3855,20134,26.524,11357,11357,17647.8929810339,17222.0883165061,11173.4997203204,11173.4997203204,17362.7478460709,16943.8231036201
E5,4,19851,29.1417,487.2677,613.1301,127,12755,24.425,23107,36.8442,11357,11357,20763.6583721933,20424.7979989148,11173.4997203204,11173.4997203204,20428.170380781,20094.7851306221
E5,4,19852,35.0222,563.7185,605.4425,135,12467,20.2685,33601,42.7052,11357,11357,30710.1844292182,30310.7199186206,11173.4997203204,11173.4997203204,30213.9858352432,29820.9756567242
E5,4,19853,36.2397,865.8182,686.0642,121,12973,28.2186,19023,25.7521,11357,11357,16879.9255851378,16564.0687810177,11173.4997203204,11173.4997203204,16607.188853092,16296.4354928299
E5,4,19855,40.0526,530.125,600.0286,152,12375,14.3483,17049,13.0061,11357,11357,15668.2080501315,15600.9013218686,11173.4997203204,11173.4997203204,15415.0495963781,15348.8303739231
E5,4,19857,39.8442,451.7792,606.6053,154,12805,14.9788,19631,19.3019,11357,11357,17588.9618934658,17316.9728410781,11173.4997203204,11173.4997203204,17304.7689352264,17037.1745352278
E5,4,19859,46.8529,992.1765,745.8465,136,12258,22.0954,32577,33.0627,11357,11357,30150.6731941253,29944.190991446,11173.4997203204,11173.4997203204,29663.5148808691,29460.3689062378
E5,4,19861,54.6442,109.7607,726.4622,163,12903,11.9799,25983,18.5701,11357,11357,23148.7084670669,22654.9555468188,11173.4997203204,11173.4997203204,22774.6841227921,22288.9089958836
E5,4,19862,55.3786,824,649.9525,140,11925,16.9753,22825,27.569,11357,11357,21561.7727277192,21664.5696719815,11173.4997203204,11173.4997203204,21213.3892350781,21314.525241767
E5,4,19864,66.2288,418.4248,586.51,153,12761,16.6636,27692,20.7965,11357,11357,24874.9873881667,24410.964350407,11173.4997203204,11173.4997203204,24473.0707602935,24016.5451564694
E5,4,19865,67.0755,521.6855,573.2172,159,12555,11.9989,16473,13.8418,11357,11357,14977.2849584251,14858.2011601584,11173.4997203204,11173.4997203204,14735.290067282,14618.1303607901
E5,4,19866,75.034,126.6463,700.0342,147,12983,16.5517,16064,11.4568,11357,11357,14246.1188393002,14009.9239679161,11173.4997203204,11173.4997203204,14015.9377358961,13783.5591738329
E5,4,19872,94.1138,714.5935,573.127,123,11087,18.1322,18052,26.2226,11357,11357,18001.6463752123,18514.9203797901,11173.4997203204,11173.4997203204,17710.7854837317,18215.7662838196
E5,4,19874,97.2808,275.4178,603.778,146,12453,14.7766,17454,15.1285,11357,11357,15965.6931856799,15865.4406555433,11173.4997203204,11173.4997203204,15707.7281275791,15609.0954237451
E5,4,19876,107.016,326.4,574.1924,125,12719,26.3058,19845,21.2327,11357,11357,17869.956702919,17625.7011002411,11173.4997203204,11173.4997203204,17581.2235821258,17340.9145297168
E5,4,19878,113.1379,596.9724,529.9335,145,12517,15.8429,18574,18.2221,11357,11357,16925.5983391722,16784.2518314462,11173.4997203204,11173.4997203204,16652.1236514041,16513.0609443031
E5,4,19880,117.6369,401.4713,540.4196,157,12994,14.7462,28392,27.1181,11357,11357,25163.1819071542,24540.9418848343,11173.4997203204,11173.4997203204,24756.6087877044,24144.4225840094
E5,4,19881,124.2534,507.137,516.7925,146,12748,18.1814,17967,20.5582,11357,11357,16151.5061310655,15939.5328421563,11173.4997203204,11173.4997203204,15890.5388076265,15681.9904687745
E5,4,19882,122.2484,851.4076,604.1866,157,11281,9.6813,32365,23.7141,11357,11357,31861.3909611253,32607.763628018,11173.4997203204,11173.4997203204,31346.5917930045,32080.9049729623
E5,4,19883,129.6974,952.2566,656.0215,152,11953,12.1489,21397,19.2895,11357,11357,20177.6111248606,20265.7170312699,11173.4997203204,11173.4997203204,19851.5921687385,19938.2745074392
E5,4,19887,145.8902,726.378,528.0921,164,13031,15.6246,19032,12.7697,11357,11357,16832.0272112631,16496.1685924041,11173.4997203204,11173.4997203204,16560.0643953045,16229.6323988364
E5,4,19888,143.5748,158.6929,625.9657,127,12906,31.7692,18735,28.6051,11357,11357,16688.4556533611,16403.6030497825,11173.4997203204,11173.4997203204,16418.8125891881,16138.5624803198
E5,4,19889,143.3761,886.547,605.5825,117,11271,28.4165,25006,37.0939,11357,11357,24633.1261665783,25213.1646130069,11173.4997203204,11173.4997203204,24235.117401856,24805.7838999582
E5,4,19890,150.5105,814.2448,561.0795,143,10844,12.5799,18112,16.7681,11357,11357,18361.3577645424,19017.296995026,11173.4997203204,11173.4997203204,18064.6848504726,18710.0257687041
E5,4,19891,147.4514,921.0694,622.7504,144,11496,13.8428,22983,23.7039,11357,11357,22310.2009198288,22684.6531041336,11173.4997203204,11173.4997203204,21949.7247281852,22318.1267160871
E5,4,19892,153.0758,571.9697,487.9726,132,12119,19.6601,25883,37.688,11357,11357,24159.0984241721,24128.7805959724,11173.4997203204,11173.4997203204,23768.7487440063,23738.9207749203
E5,4,19893,152.1704,992.1259,665.1283,135,11440,18.8917,18870,16.6144,11357,11357,18384.1885925086,18725.7896973446,11173.4997203204,11173.4997203204,18087.1467902361,18423.2284886905
E5,4,19895,158.9301,422.3427,495.249,143,11724,15.0319,20870,20.405,11357,11357,19965.5706367321,20177.1648407028,11173.4997203204,11173.4997203204,19642.977716436,19851.1530953994
E5,4,19898,175.4701,357.6581,499.0357,117,12135,27.8604,20370,32.6608,11357,11357,18994.6535882929,18994.5875215508,11173.4997203204,11173.4997203204,18687.7482219225,18687.6832226512
E5,4,19899,179.6738,471.766,465.3559,141,11913,15.6637,29655,30.4632,11357,11357,28034.7379112721,28139.9521472993,11173.4997203204,11173.4997203204,27581.7677389147,27685.281980072
E5,4,19900,181.8511,141.9362,606.9228,141,12860,18.6043,18127,14.263,11357,11357,16189.767915725,15936.4018222181,11173.4997203204,11173.4997203204,15928.182379009,15678.9100381674
E5,4,19901,182.1139,871.3354,565.1927,158,11024,9.2039,37891,35.3052,11357,11357,37945.6408955221,39189.9627487894,11173.4997203204,11173.4997203204,37332.5356989957,38556.752470984
E5,4,19905,200.8643,458.7571,446.5877,140,12458,19.9225,17651,12.7765,11357,11357,16141.0796592549,16036.1402794925,11173.4997203204,11173.4997203204,15880.280801123,15777.0369752512
E5,4,19906,206.6222,191.2222,556.2933,135,12197,17.2758,22418,19.1782,11357,11357,20825.3673228726,20777.9516479227,11173.4997203204,11173.4997203204,20488.8822715229,20442.2327134714
E5,4,19907,204.8037,373.1682,466.0779,107,11987,34.5356,20287,25.7022,11357,11357,19090.5340776862,19162.7287520082,11173.4997203204,11173.4997203204,18782.0795260891,18853.1077178074
E5,4,19908,207.497,538.9333,432.5043,165,11736,9.6336,35840,28.4613,11357,11357,34260.7724315892,34547.2108834492,11173.4997203204,11173.4997203204,33707.2053519699,33989.0156858386
E5,4,19911,213.0265,1031.4602,651.0295,113,11258,28.1762,16310,31.3889,11357,11357,16080.5790939648,16459.151302327,11173.4997203204,11173.4997203204,15820.757771331,16193.2132141641
E5,4,19912,219.4605,294.7368,486.8341,152,11461,10.5963,19805,18.6583,11357,11357,19268.8406520922,19614.8178499323,11173.4997203204,11173.4997203204,18957.50511905,19297.8922039583
E5,4,19913,232.1642,323.4925,461.7419,134,11519,18.2804,24825,29.5556,11357,11357,24062.5162304069,24447.4207007396,11173.4997203204,11173.4997203204,23673.7270732285,24052.4124647591
E5,4,19914,234.0516,384.3419,434.7684,155,11703,10.0785,18720,13.7154,11357,11357,17932.6165579795,18139.2231645756,11173.4997203204,11173.4997203204,17642.8710130489,17846.1393815457
E5,4,19916,243.9737,120.2171,577.1088,152,12191,14.773,19239,16.0993,11357,11357,17878.7472025874,17861.3545546625,11173.4997203204,11173.4997203204,17589.8720496425,17572.7604227406
E5,4,19918,245.869,56.5379,623.7586,145,12872,20.0516,22517,31.1258,11357,11357,20096.6762287305,19720.3368305806,11173.4997203204,11173.4997203204,19771.9649750013,19401.7062658375
E5,4,19919,243.3643,721.4429,436.1667,140,11369,16.3999,19793,19.9479,11357,11357,19372.836337864,19770.8688095289,11173.4997203204,11173.4997203204,19059.8204986296,19451.4217763285
E5,4,19920,249.5644,561.2393,391.0129,163,11744,10.1348,21475,18.0614,11357,11357,20518.3495025866,20722.5647383163,11173.4997203204,11173.4997203204,20186.8250795621,20387.740715673
E5,4,19922,260.1489,879.0638,509.1671,141,10986,13.5591,18653,15.6377,11357,11357,18727.8876669473,19319.3894056248,11173.4997203204,11173.4997203204,18425.2925604321,19007.2371330905
E5,4,19923,265.1748,57.3217,611.1238,143,12709,19.0118,38018,55.2,11357,11357,34254.3301263811,33533.3963321237,11173.4997203204,11173.4997203204,33700.8671380542,32991.5818031502
E5,4,19924,264.9626,638.7944,387.8316,107,12019,36.2155,15509,28.9472,11357,11357,14565.4438554089,14632.2592805237,11173.4997203204,11173.4997203204,14330.1032706484,14395.8391281665
E5,4,19925,267.6497,222.8757,489.0936,177,11801,7.7661,48545,35.1051,11357,11357,46215.8879250736,46449.0655481779,11173.4997203204,11173.4997203204,45469.1565382732,45698.5666031266
E5,4,19926,268.4741,258.2148,466.2986,135,11751,16.3902,17590,21.4449,11357,11357,16798.9756946777,16975.286403726,11173.4997203204,11173.4997203204,16527.546907295,16701.0088830141
E5,4,19929,275,475.3801,370.676,171,11749,9.8993,44842,50.2714,11357,11357,42830.8668837075,43136.1565047081,11173.4997203204,11173.4997203204,42138.8288409074,42439.1857568947
E5,4,19930,274.5036,80.1871,587.3803,139,12438,18.273,38877,53.8842,11357,11357,35593.8109319118,35110.1705909111,11173.4997203204,11173.4997203204,35018.7053352869,34542.8793940254
E5,4,19934,302.2558,604.8295,343.9099,129,11594,19.2553,18193,18.8655,11357,11357,17549.3813658699,17803.3941896451,11173.4997203204,11173.4997203204,17265.8279284444,17515.7365500355
E5,4,19937,309.6939,45.551,594.6276,147,12797,17.6137,16257,13.768,11357,11357,14572.6945876096,14384.1403471431,11173.4997203204,11173.4997203204,14337.2368494295,14151.7291666683
E5,4,19938,309.3517,370.8,371.4255,145,11621,12.231,13665,12.4456,11357,11357,13158.8064374602,13349.2546249364,11173.4997203204,11173.4997203204,12946.1935413147,13133.5645697114
E5,4,19940,315.475,565.6583,325.5377,120,11799,25.5666,17034,20.7668,11357,11357,16218.7781737156,16371.3939743666,11173.4997203204,11173.4997203204,15956.7239049,16106.8738217698
E5,4,19941,314.75,891.5547,478.9345,128,11609,20.2568,15322,13.1259,11357,11357,14765.7570427334,14979.6502754252,11173.4997203204,11173.4997203204,14527.1799055473,14737.6171667659
E5,4,19942,314.4145,308.7566,399.3488,152,11635,13.7349,20937,16.0865,11357,11357,20143.4004499611,20405.7512433189,11173.4997203204,11173.4997203204,19817.9342514697,20076.0461222287
E5,4,19943,316.7328,238.5573,442.0061,131,11232,17.8013,14259,13.8306,11357,11357,14082.6025515929,14421.7703728156,11173.4997203204,11173.4997203204,13855.0634561598,14188.7511866849
E5,4,19945,321.629,915.4839,492.2887,124,11569,24.4018,15626,9.738,11357,11357,15097.390899901,15330.5435643177,11173.4997203204,11173.4997203204,14853.4554017444,15082.8409111793
E5,4,19946,335.6071,610.1357,312.3684,140,11224,13.1379,22543,31.4463,11357,11357,22275.9118436085,22830.2277158858,11173.4997203204,11173.4997203204,21915.9896763618,22461.3492117901
E5,4,19948,340.1212,954.7424,511.7993,132,10542,14.6625,15354,17.8293,11357,11357,15895.5112229357,16591.0900550841,11173.4997203204,11173.4997203204,15638.6801271305,16323.020171726
E5,4,19949,343.2014,874.1597,446.9364,144,11143,12.0668,16465,13.629,11357,11357,16357.7206959884,16794.5884899495,11173.4997203204,11173.4997203204,16093.4214688478,16523.2305886543
E5,4,19950,344.7248,698.6577,335.201,149,11561,13.7433,27890,32.2344,11357,11357,26960.3682685504,27351.9907211314,11173.4997203204,11173.4997203204,26524.7571813316,26910.0520095772
E5,4,19951,344.2444,565.5926,296.8608,135,11548,16.1803,21335,19.2817,11357,11357,20641.1088967633,20959.1755314192,11173.4997203204,11173.4997203204,20307.600993668,20620.5284792162
E5,4,19952,353.2749,299.4386,374.2741,171,11128,6.8694,36719,19.7245,11357,11357,36516.2852519604,37572.5672911231,11173.4997203204,11173.4997203204,35926.2748128836,36965.490016649
E5,4,19953,359.9118,70.4265,546.762,136,12068,20.8956,18520,20.1347,11357,11357,17340.7537620817,17380.7100034274,11173.4997203204,11173.4997203204,17060.571216938,17099.8818668897
E5,4,19954,364.2667,544.8593,275.7761,135,11357,15.8163,15916,14.8305,11357,11357,15590.365856973,15916,11173.4997203204,11173.4997203204,15338.4651353861,15658.8378575873
