,well,celltype,channel.1,channel.2,channel.3,experiment,media.overnight,media.treatment,rep,time.treatment,treatment,marker.1,marker.2,marker.3,G1,n,mad_nucleus.median.1,mad_nucleus.mad.1,mad_nucleus.logmean.1,mad_nucleus.logsd.1,median_nucleus.median.1,median_nucleus.mad.1,median_nucleus.logmean.1,median_nucleus.logsd.1,mean_nucleus.median.1,mean_nucleus.mad.1,mean_nucleus.logmean.1,mean_nucleus.logsd.1,std_nucleus.median.1,std_nucleus.mad.1,std_nucleus.logmean.1,std_nucleus.logsd.1,max_nucleus.median.1,max_nucleus.mad.1,max_nucleus.logmean.1,max_nucleus.logsd.1,sum_nucleus.median.1,sum_nucleus.mad.1,sum_nucleus.logmean.1,sum_nucleus.logsd.1,length_nucleus.median.1,length_nucleus.mad.1,length_nucleus.logmean.1,length_nucleus.logsd.1,mad_halo.median.1,mad_halo.mad.1,mad_halo.logmean.1,mad_halo.logsd.1,median_halo.median.1,median_halo.mad.1,median_halo.logmean.1,median_halo.logsd.1,mean_halo.median.1,mean_halo.mad.1,mean_halo.logmean.1,mean_halo.logsd.1,std_halo.median.1,std_halo.mad.1,std_halo.logmean.1,std_halo.logsd.1,max_halo.median.1,max_halo.mad.1,max_halo.logmean.1,max_halo.logsd.1,sum_halo.median.1,sum_halo.mad.1,sum_halo.logmean.1,sum_halo.logsd.1,length_halo.median.1,length_halo.mad.1,length_halo.logmean.1,length_halo.logsd.1,median_nucleus.div.median_halo.median.1,median_nucleus.div.median_halo.mad.1,median_nucleus.div.median_halo.logmean.1,median_nucleus.div.median_halo.logsd.1,mean_nucleus.div.mean_halo.median.1,mean_nucleus.div.mean_halo.mad.1,mean_nucleus.div.mean_halo.logmean.1,mean_nucleus.div.mean_halo.logsd.1,mad_nucleus.median.2,mad_nucleus.mad.2,mad_nucleus.logmean.2,mad_nucleus.logsd.2,median_nucleus.median.2,median_nucleus.mad.2,median_nucleus.logmean.2,median_nucleus.logsd.2,mean_nucleus.median.2,mean_nucleus.mad.2,mean_nucleus.logmean.2,mean_nucleus.logsd.2,std_nucleus.median.2,std_nucleus.mad.2,std_nucleus.logmean.2,std_nucleus.logsd.2,max_nucleus.median.2,max_nucleus.mad.2,max_nucleus.logmean.2,max_nucleus.logsd.2,sum_nucleus.median.2,sum_nucleus.mad.2,sum_nucleus.logmean.2,sum_nucleus.logsd.2,length_nucleus.median.2,length_nucleus.mad.2,length_nucleus.logmean.2,length_nucleus.logsd.2,mad_halo.median.2,mad_halo.mad.2,mad_halo.logmean.2,mad_halo.logsd.2,median_halo.median.2,median_halo.mad.2,median_halo.logmean.2,median_halo.logsd.2,mean_halo.median.2,mean_halo.mad.2,mean_halo.logmean.2,mean_halo.logsd.2,std_halo.median.2,std_halo.mad.2,std_halo.logmean.2,std_halo.logsd.2,max_halo.median.2,max_halo.mad.2,max_halo.logmean.2,max_halo.logsd.2,sum_halo.median.2,sum_halo.mad.2,sum_halo.logmean.2,sum_halo.logsd.2,length_halo.median.2,length_halo.mad.2,length_halo.logmean.2,length_halo.logsd.2,median_nucleus.div.median_halo.median.2,median_nucleus.div.median_halo.mad.2,median_nucleus.div.median_halo.logmean.2,median_nucleus.div.median_halo.logsd.2,mean_nucleus.div.mean_halo.median.2,mean_nucleus.div.mean_halo.mad.2,mean_nucleus.div.mean_halo.logmean.2,mean_nucleus.div.mean_halo.logsd.2,mad_nucleus.median.3,mad_nucleus.mad.3,mad_nucleus.logmean.3,mad_nucleus.logsd.3,median_nucleus.median.3,median_nucleus.mad.3,median_nucleus.logmean.3,median_nucleus.logsd.3,mean_nucleus.median.3,mean_nucleus.mad.3,mean_nucleus.logmean.3,mean_nucleus.logsd.3,std_nucleus.median.3,std_nucleus.mad.3,std_nucleus.logmean.3,std_nucleus.logsd.3,max_nucleus.median.3,max_nucleus.mad.3,max_nucleus.logmean.3,max_nucleus.logsd.3,sum_nucleus.median.3,sum_nucleus.mad.3,sum_nucleus.logmean.3,sum_nucleus.logsd.3,length_nucleus.median.3,length_nucleus.mad.3,length_nucleus.logmean.3,length_nucleus.logsd.3,mad_halo.median.3,mad_halo.mad.3,mad_halo.logmean.3,mad_halo.logsd.3,median_halo.median.3,median_halo.mad.3,median_halo.logmean.3,median_halo.logsd.3,mean_halo.median.3,mean_halo.mad.3,mean_halo.logmean.3,mean_halo.logsd.3,std_halo.median.3,std_halo.mad.3,std_halo.logmean.3,std_halo.logsd.3,max_halo.median.3,max_halo.mad.3,max_halo.logmean.3,max_halo.logsd.3,sum_halo.median.3,sum_halo.mad.3,sum_halo.logmean.3,sum_halo.logsd.3,length_halo.median.3,length_halo.mad.3,length_halo.logmean.3,length_halo.logsd.3,median_nucleus.div.median_halo.median.3,median_nucleus.div.median_halo.mad.3,median_nucleus.div.median_halo.logmean.3,median_nucleus.div.median_halo.logsd.3,mean_nucleus.div.mean_halo.median.3,mean_nucleus.div.mean_halo.mad.3,mean_nucleus.div.mean_halo.logmean.3,mean_nucleus.div.mean_halo.logsd.3
11,C13,MALME3M,DAPI,FITC,TRITC,3,RPMI+5%FBS,RPMI+5%FBS,1,60,TGFB3+ctrl,Hoechst,pSmad158,,0.65060241,270,151.33,60.571623,5.05457944,0.43027636,828.5,176.4294,6.7510555,0.234248357,833.38,175.176603,6.743348534,0.209934278,184.265,73.648155,5.253419157,0.413564319,1276.5,298.7439,7.178976701,0.223435163,291200,41431.257,12.59810561,0.138936405,367.5,79.3191,5.854756426,0.222342225,92.279,15.1610676,4.540229312,0.161797864,55,22.239,4.053645477,0.417889909,110.93,22.8298161,4.726777181,0.215239945,115.905,13.061706,4.778450971,0.144681358,447,2.9652,6.14740957,0.196553383,39722,9985.311,10.59756712,0.258344559,362,32.6172,5.870791966,0.097537063,15.68494898,8.298551783,2.697410023,0.497129458,7.66551818,2.621356426,2.016571353,0.340145791,149.88,66.190677,4.968892236,0.543102005,592.5,189.7728,6.317723886,0.51788553,591.88,193.360692,6.32045081,0.507281438,186.47,82.966296,5.17145745,0.533449281,1131,389.1825,6.966105947,0.481200738,214625,65264.052,12.17520902,0.558122821,367.5,79.3191,5.854756426,0.222342225,58.111,17.5072821,4.049623145,0.420808622,115.5,30.3933,4.694228266,0.488232183,129.96,34.225821,4.819153934,0.431493556,75.79,22.9046874,4.316414379,0.402702999,428.5,128.9862,6.038587127,0.39866462,46980,13437.5451,10.68949087,0.460631182,362,32.6172,5.870338292,0.098293968,5.019657283,1.145349774,1.623495621,0.2977585,4.522641305,0.998191717,1.501296876,0.275488771,1.9428,0.38881185,0.703552655,0.220018772,10,2.9652,2.332452414,0.335125908,9.69705,2.91093684,2.334605434,0.332127568,2.4574,0.46056969,0.935753653,0.210905135,17,4.4478,2.891238348,0.265533616,3474,923.6598,8.188912566,0.3444619,367.5,77.0952,5.854306905,0.222176192,2.3708,0.56954079,0.910682756,0.286377785,8,2.9652,2.089337284,0.346195388,7.78185,2.08194105,2.114856959,0.338518726,2.9221,0.70593999,1.127252305,0.291596515,17,4.4478,2.868513574,0.321753938,2745,643.4484,7.974663721,0.349992998,358,34.0998,5.85980699,0.100738389,1.2,0.131786667,0.24311513,0.187781306,1.210342409,0.129743569,0.219748475,0.149799794
12,C14,MALME3M,DAPI,FITC,TRITC,3,RPMI+5%FBS,RPMI+5%FBS,1,60,TGFB3+BMP4,Hoechst,pSmad158,,0.659863946,194,177.85,76.161162,5.20544241,0.430704543,957,203.48685,6.88984044,0.232366777,956.69,193.857363,6.872625419,0.202724585,214.375,89.044956,5.396508721,0.408143431,1439.5,308.3808,7.275823563,0.196874532,291755,43551.375,12.59555462,0.147998878,310,69.6822,5.722928099,0.230947228,102.49,19.829775,4.636978482,0.185792575,62.25,27.05745,4.216166814,0.443963066,122.685,30.578625,4.841050386,0.252332257,130.16,18.443544,4.869250206,0.151013192,510.5,5.1891,6.231188436,0.158211235,41640.5,10946.0358,10.65453577,0.28454657,334.5,37.8063,5.813486153,0.102926581,15.2625,7.481587397,2.673673626,0.519009326,7.849421571,2.292699582,2.031575033,0.353960496,176.88,83.033013,5.034007347,0.783892869,705.5,239.81055,6.398039879,0.776751805,707.68,258.735939,6.397733588,0.767956042,215.4,102.684876,5.2299054,0.765555613,1288.5,489.9993,6.989054391,0.694715194,220670,81187.176,12.12066419,0.800837952,310,69.6822,5.722928099,0.230947228,68.053,30.067128,4.189792741,0.653589931,137.75,46.33125,4.820894732,0.710873611,155.175,59.97117,4.938710063,0.650801976,88.5085,35.9923389,4.434927499,0.62728672,489.5,196.4445,6.100674543,0.578960878,51771.5,19310.1237,10.75156747,0.665221606,333.5,37.8063,5.812858047,0.103383468,4.912528648,1.2856613,1.577145147,0.308787195,4.431932278,1.188734627,1.459023526,0.292093719,2.0791,0.42684054,0.741380592,0.198752968,12,4.4478,2.451051901,0.323920927,11.7775,3.63622476,2.452869893,0.317979075,2.5864,0.51364677,0.96805138,0.192751441,19,4.4478,2.96242706,0.241987725,3577,1017.8049,8.175190857,0.344249656,307.5,70.4235,5.722321288,0.231043074,2.83425,0.74760105,1.049276855,0.291065238,8.5,2.2239,2.174814183,0.325416661,8.8693,2.33613282,2.20252526,0.31122153,3.52055,0.83715009,1.251898286,0.275269583,19,4.4478,2.932538182,0.253240849,3008,804.3105,8.006652311,0.325338609,329.5,39.2889,5.804126209,0.10522855,1.272727273,0.192545455,0.276237719,0.207238779,1.255008874,0.162896022,0.250344633,0.154607203
13,C15,MALME3M,DAPI,FITC,TRITC,4,RPMI+5%FBS,RPMI+5%FBS,1,60,ctrl+ctrl,Hoechst,Smad23,CTNNB1,0.590909091,221,140.93,54.011118,5.010676811,0.445135137,828.5,178.6533,6.751816388,0.235791038,827.42,167.667234,6.748616377,0.220488747,173.39,65.797788,5.207944956,0.432461496,1271,292.0722,7.168814415,0.238757751,290500,51268.308,12.5874709,0.154228273,360,63.7518,5.838852861,0.220392852,98.758,16.6258764,4.597179101,0.166385612,65,27.4281,4.193243647,0.422876345,121.87,28.436268,4.8073232,0.234893406,124.14,15.41904,4.825148945,0.13608488,449,8.8956,6.173642469,0.147310468,42643,11997.1992,10.66894414,0.282104436,358,29.652,5.861619943,0.09903656,13.41290323,7.296434729,2.558572741,0.529358291,6.962548467,2.525452864,1.941293177,0.370165133,60.969,21.9958536,4.090654638,0.469631653,493,164.5686,6.160011651,0.502947866,489.81,153.997662,6.150604719,0.499183791,75.315,26.6527002,4.305617999,0.468175132,654,200.151,6.464678795,0.454530781,173050,50423.226,11.98944423,0.511350887,360,63.7518,5.83883861,0.220397943,81.604,33.4355952,4.433491626,0.608753174,241,63.7518,5.463976558,0.542307421,243.61,72.069186,5.467520973,0.518020166,99.572,36.6913848,4.633167169,0.572799036,480,120.0906,6.19415228,0.439281706,86595,22280.5128,11.32882124,0.515300357,358,31.1346,5.861299083,0.09930139,1.935483871,0.41067923,0.696035093,0.285102336,1.962896469,0.364797519,0.683083746,0.23321832,66.183,27.87288,4.183465897,0.572138391,666,201.6336,6.47561101,0.614228972,681.03,196.577934,6.486903634,0.606417637,85.684,37.873017,4.433564054,0.560634131,995,361.7544,6.869016399,0.535027284,237160,75849.816,12.32572386,0.612502761,360,63.7518,5.838819638,0.220429457,149.4,81.8054202,4.955513723,0.736529749,540,171.2403,6.255292645,0.656017863,544.53,170.513826,6.274390595,0.615749852,190.66,100.00137,5.197071036,0.707866536,1128,434.4018,6.982460872,0.560523997,196510,59600.52,12.13434237,0.623406794,358,31.1346,5.859949111,0.10187624,1.213714286,0.152698494,0.220318365,0.189744986,1.22503927,0.166480141,0.212513039,0.169957661
14,C16,MALME3M,DAPI,FITC,TRITC,4,RPMI+5%FBS,RPMI+5%FBS,1,60,ctrl+Wnt3A,Hoechst,Smad23,CTNNB1,0.606205251,254,151.75,57.59901,5.057399746,0.402717852,850.75,186.8076,6.767810678,0.217130886,843.56,178.705191,6.759961634,0.201895191,186.38,71.31306,5.253993231,0.393176661,1317.5,297.2613,7.18986618,0.216370596,299825,39459.399,12.61121851,0.139506959,366,72.6474,5.851254109,0.214619264,98.433,17.1922296,4.587959247,0.169865305,71,30.3933,4.282399077,0.415654743,124.455,29.941107,4.835430904,0.236902361,122.12,15.78969,4.812860081,0.147249278,448,4.4478,6.171654318,0.179991903,44930,13464.9732,10.70366485,0.286718904,360.5,31.8759,5.868232511,0.096565094,11.49263242,6.229183708,2.485411602,0.532178488,6.882694726,2.600794026,1.92453073,0.365808654,69.168,25.293156,4.21977791,0.434493104,535,157.1556,6.242566938,0.458195932,523.105,150.721116,6.228837344,0.446065084,86.6135,31.6542513,4.436056422,0.42913233,722,203.1162,6.552199229,0.377212089,186600,62587.959,12.08009342,0.471431238,366,72.6474,5.851254109,0.214619264,84.92,36.160614,4.442083957,0.545530366,250,70.05285,5.464050713,0.565432541,241.27,72.365706,5.478219506,0.493487523,102.99,36.731415,4.64572572,0.511406312,505,131.9514,6.219309133,0.396121022,86382.5,23723.0826,11.34622371,0.492070491,360,32.6172,5.868001335,0.096915762,2.158028793,0.546020307,0.778516225,0.338667988,2.124842447,0.456672118,0.750617838,0.274600013,71.07,28.6327125,4.237006195,0.538935024,719.25,203.1162,6.539971621,0.682208973,721.675,209.19486,6.547720962,0.668170037,92.6015,38.9352999,4.488476438,0.533666891,1057.5,310.6047,6.915690959,0.539149548,265730,88096.092,12.39890525,0.687609192,366,72.6474,5.851181247,0.214708167,150.3,81.7846638,4.972862014,0.712046108,569,183.1011,6.275441639,0.723319,580.655,188.757219,6.292970412,0.64878187,194.635,102.707115,5.214258184,0.68552673,1149.5,466.2777,6.983186559,0.565168346,206825,66072.069,12.15933677,0.664645441,360,32.6172,5.866365344,0.101869451,1.274948198,0.183597365,0.264529982,0.213846148,1.288740926,0.215306406,0.25475055,0.190744619
15,C17,MALME3M,DAPI,FITC,TRITC,4,RPMI+5%FBS,RPMI+5%FBS,1,60,TGFB3+ctrl,Hoechst,Smad23,CTNNB1,0.572625698,205,145.43,60.282516,5.018988598,0.436256521,828,201.6336,6.744648581,0.244896792,822.79,188.58672,6.733765178,0.219113827,178.42,72.27675,5.218398816,0.423997144,1272,321.7242,7.15606569,0.227193809,290050,41720.364,12.57689153,0.141259159,362,78.5778,5.843124534,0.22727507,92.187,13.2588918,4.526838983,0.143513361,58.5,27.4281,4.127733108,0.424190858,112.29,25.7216274,4.74332772,0.219982129,115.53,11.075022,4.757688816,0.108674348,447,2.9652,6.122701728,0.131467803,39475,12040.1946,10.60665647,0.277959736,358,35.5824,5.863327732,0.102771359,14.20930233,9.12853112,2.616915474,0.530649689,7.34825954,2.648929595,1.990437457,0.366328677,99.999,47.0962716,4.557094643,0.603015176,694.5,220.1661,6.430909665,0.641811101,684.58,218.416632,6.414657689,0.631686018,122.58,55.716108,4.768861353,0.594795491,939,312.8286,6.768164535,0.56379834,235250,84849.198,12.25778449,0.690379966,362,78.5778,5.843124534,0.22727507,88.091,31.4785632,4.477787661,0.648713248,213.5,70.4235,5.304078243,0.671534409,233.27,76.813506,5.380356357,0.622171567,112.26,32.8751724,4.705593061,0.622544305,587,160.1208,6.303438758,0.54775678,81728,24975.8796,11.24262604,0.637851731,358,35.5824,5.862268727,0.103976401,3.106918239,0.99021942,1.126831422,0.294003824,2.860817575,0.752646101,1.034301332,0.273924623,70.621,35.915985,4.208887193,0.682100103,687,242.4051,6.476298895,0.764363759,694.23,241.130064,6.490177773,0.754286446,92.539,45.8316138,4.468620761,0.676349019,1044,422.541,6.882462401,0.674058858,257090,78340.584,12.33284345,0.779560012,362,78.5778,5.842664333,0.227657461,154.2,97.8486348,4.991205013,0.836081618,557,223.8726,6.224924667,0.810260794,566.62,211.537368,6.265368047,0.744551424,199.98,123.307842,5.237449597,0.811535282,1205,591.5574,6.998301604,0.688598623,205600,68570.25,12.12671507,0.759819798,358,35.5824,5.861343489,0.106522499,1.231441048,0.183208592,0.251374228,0.244664613,1.232907658,0.189210888,0.224809726,0.219403883
16,C18,MALME3M,DAPI,FITC,TRITC,4,RPMI+5%FBS,RPMI+5%FBS,1,60,TGFB3+Wnt3A,Hoechst,Smad23,CTNNB1,0.624324324,231,154.05,65.45679,5.084076797,0.406467934,852.5,201.6336,6.770682759,0.221685969,846.94,184.687482,6.760010324,0.20172872,187.02,76.961766,5.278717193,0.395601641,1328,338.0328,7.191427298,0.213578154,298260,39852.288,12.61373924,0.13033541,366,81.543,5.8537273,0.23124971,90.818,13.4649732,4.527428885,0.163306213,51.5,22.9803,4.013191986,0.409878493,107.95,25.9499478,4.701190258,0.220592477,115.26,11.297412,4.77120727,0.145535382,448,1.4826,6.151399999,0.20890961,38506,11037.957,10.57032379,0.255676427,360,38.5476,5.869133086,0.104262413,17.35106383,9.212593116,2.757490773,0.486775525,7.96473834,2.990606142,2.058820066,0.330908234,104.08,40.652892,4.559804253,0.515533355,667,186.8076,6.405478209,0.534741806,657.66,183.857226,6.390042071,0.523981852,127.41,46.25712,4.771745335,0.507203027,927,252.042,6.752324359,0.46744132,233580,80119.704,12.24375395,0.60163522,366,81.543,5.853711237,0.231267649,84.912,28.028553,4.470693721,0.513143915,202,72.6474,5.261845518,0.533159141,211.33,67.769646,5.33026558,0.483051094,107.54,31.824009,4.698051042,0.481124248,550,146.7774,6.281942679,0.400360211,76117,21601.482,11.19922961,0.491872516,360,38.5476,5.8689645,0.104489428,3.258907363,1.220684408,1.143632691,0.353840777,2.999258186,0.975266353,1.059776491,0.319186647,73.2,28.1338176,4.273986142,0.50445468,734.5,230.5443,6.567862569,0.649481687,739.51,229.980912,6.585608997,0.604124218,93.223,37.0012482,4.529623505,0.496967785,1074,367.6848,6.94880326,0.480706882,275710,87725.442,12.43930625,0.627389942,366,81.543,5.853695114,0.231285913,155.83,78.5778,5.081636464,0.664709467,579.5,177.912,6.290332836,0.594893631,591.22,176.814876,6.326068601,0.524221052,205.54,98.563248,5.321523652,0.639276077,1204,464.0538,7.053557288,0.491459179,210150,61261.032,12.195122,0.523568668,360,38.5476,5.869051828,0.104342153,1.290082645,0.192659794,0.277529733,0.226825385,1.295442548,0.22954282,0.259540397,0.254796502
17,C19,MALME3M,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,1,60,ctrl+ctrl,Hoechst,Smad23,NFkB,0.679334917,286,154.345,60.149082,5.075788836,0.434170841,848.5,188.2902,6.769343199,0.242286433,844.465,179.164797,6.758528826,0.215056172,190.875,73.996566,5.272019011,0.418155243,1327.5,283.1766,7.184564142,0.216534333,296095,42602.511,12.59954955,0.145343565,363,90.4386,5.841019399,0.253789635,90.9245,14.5702515,4.521335096,0.162649565,53.5,20.0151,4.041747917,0.398821624,107.045,22.8379704,4.709556408,0.218668783,114.52,12.416775,4.762785681,0.139893718,447,2.9652,6.140601027,0.184810279,38124.5,9476.7792,10.57475649,0.270731057,358.5,40.7715,5.865202555,0.111653273,16.11501869,7.781380263,2.727595283,0.497288316,7.910731687,2.670717657,2.048972418,0.353763367,58.901,23.2219638,4.0282805,0.524786349,459.5,159.75015,6.005457098,0.661173742,453.95,154.11627,5.9992207,0.638762821,73.109,28.7231511,4.243132718,0.512748228,632,186.0663,6.350720644,0.515443477,164910,54530.028,11.84022,0.714446394,363,90.4386,5.840995853,0.253803347,76.239,36.6439416,4.311640425,0.62983971,215,61.5279,5.27947147,0.699133132,217.455,66.12396,5.313757042,0.600668485,92.2075,41.6996076,4.517428499,0.583718002,443.5,134.1753,6.080621466,0.450411544,79022.5,21611.8602,11.17841923,0.624325399,357.5,40.7715,5.864660595,0.112304825,2.010525455,0.502665611,0.725985628,0.290871492,2.024235339,0.472138456,0.685463658,0.282765138,90.7585,56.8080429,4.462878708,0.725128509,371.5,194.2206,5.902068787,0.814337349,395.165,207.386088,5.976203269,0.772174277,115.345,69.6392046,4.695519366,0.698235561,814,423.2823,6.657798081,0.626025255,144710,64537.578,11.81722515,0.765402373,363,90.4386,5.841019399,0.253789635,187.09,98.5929,5.195232063,0.689999906,432.75,158.6382,5.976813084,0.780693017,443.62,165.695376,6.066946722,0.669738036,231.415,114.575328,5.382267849,0.661383162,963,390.6651,6.854870131,0.553712114,163745,57028.209,11.93142483,0.677409154,357.5,40.7715,5.864474382,0.112812728,0.859693056,0.200195016,-0.074744297,0.364745125,0.872112324,0.206806094,-0.090743453,0.300889979
18,C20,MALME3M,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,1,60,ctrl+TNFA,Hoechst,Smad23,NFkB,0.635014837,214,154.305,64.470861,5.110656562,0.428815226,864.75,200.8923,6.791440321,0.242153333,864.8,179.83938,6.778852369,0.212406937,194.045,81.624543,5.309863694,0.41017247,1352.5,287.6244,7.211945499,0.213742694,309825,40741.848,12.63189133,0.144894353,369,89.6973,5.853037234,0.253507256,89.458,12.5642937,4.514242688,0.152987105,54.5,23.7216,4.028629957,0.394884703,106.515,21.7082292,4.698114592,0.210891302,113.49,10.882284,4.75972244,0.143862495,447,2.9652,6.143979588,0.211440588,37637,8650.971,10.56411771,0.25183879,361,39.2889,5.866001718,0.111286686,17.17417636,8.190005434,2.762810365,0.486564727,8.321579561,2.692489,2.080737777,0.33186031,64.4185,26.0285256,4.105236772,0.499868604,490.5,142.3296,6.118048651,0.550165892,483.9,139.905549,6.105127427,0.540913943,80.0865,30.6505311,4.321025816,0.493685921,666.5,182.3598,6.438359281,0.465698562,178135,57828.813,11.95816794,0.571886807,369,89.6973,5.853037234,0.253507256,77.5825,38.970141,4.360419908,0.619930347,226.75,71.9061,5.359473944,0.60120448,227.805,66.909738,5.376060747,0.545013567,94.385,43.1755359,4.562186088,0.586772608,462.5,149.7426,6.13191211,0.460569985,80180,21613.3428,11.24195576,0.540471503,361,39.2889,5.865895683,0.111288029,2.049556011,0.553416817,0.758574708,0.308865704,2.084848791,0.549559873,0.72906668,0.25152607,89.627,48.2312019,4.498270769,0.702189318,485,225.3552,6.214148044,0.732249787,512.275,242.590425,6.244303176,0.716205597,110.53,59.659824,4.719250946,0.675820549,895.5,427.7301,6.772901695,0.599322417,190615,67146.954,12.09732949,0.665553401,369,89.6973,5.853023978,0.253506625,191.35,95.242224,5.230302742,0.726704956,455.75,168.64575,6.063553674,0.707652726,474.475,177.007614,6.129470835,0.641295031,224.09,105.63525,5.417300622,0.704042477,1027.5,378.063,6.900702916,0.581768921,172730,53343.948,11.99529043,0.618654274,361,39.2889,5.865817058,0.111280788,1.080752715,0.247031409,0.150594371,0.364720114,1.072383999,0.24496453,0.114832341,0.291310049
19,C21,MALME3M,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,1,60,TGFB3+ctrl,Hoechst,Smad23,NFkB,0.642857143,279,159.76,65.812614,5.08633028,0.397268973,878.5,180.8772,6.779863874,0.222796248,869.7,165.146814,6.771846568,0.197127375,194.82,79.304274,5.283114222,0.385240938,1362,292.0722,7.200201937,0.206442393,305770,44670.738,12.61515585,0.147785518,360,72.6474,5.843307451,0.224527438,94.58,14.737044,4.571886569,0.169871387,60,25.9455,4.126973292,0.43412048,114.8,25.752762,4.768680673,0.236831449,120,14.321916,4.808975845,0.151660589,448,4.4478,6.182162079,0.202326784,40590,11153.5998,10.63304898,0.272777962,360,32.6172,5.864368428,0.100098001,14.83823529,7.641357121,2.652890583,0.512945647,7.469852105,2.443900356,2.003165895,0.34324623,89.206,37.1450604,4.421695377,0.583069648,597,179.3946,6.274188984,0.649348132,585.9,178.519866,6.258235912,0.639132873,111,46.8768468,4.632148113,0.578287945,815,249.0768,6.621712218,0.557216847,208940,73032.876,12.10153541,0.725087281,360,72.6474,5.84329734,0.224526199,81.017,25.878783,4.348549489,0.651136313,196.5,61.5279,5.198765685,0.724981847,207.49,63.30702,5.256950667,0.673319213,102.83,29.088612,4.584522947,0.611868466,525,161.6034,6.188931563,0.539687131,75495,20824.5996,11.12004698,0.702439493,360,32.6172,5.863095786,0.103069374,3.004926108,1.106597107,1.075423298,0.38895933,2.827767245,0.880787654,1.001285245,0.342218195,90.64,48.910974,4.511662919,0.708588079,391,194.2206,6.001156641,0.82363095,415.03,190.840272,6.062449347,0.788652869,113.13,58.814742,4.744501888,0.674927389,817,378.063,6.712508286,0.632397116,157380,74026.218,11.90568741,0.779517102,360,72.6474,5.843234941,0.224643705,194.6,87.132402,5.214147127,0.793848792,459,186.0663,6.064382006,0.888582856,479.02,199.053876,6.118886862,0.79816644,232,103.589262,5.399147298,0.76201367,984,379.5456,6.876325528,0.653774387,175940,66316.698,11.98044766,0.822738988,360,32.6172,5.861558328,0.109792205,0.859418932,0.226776395,-0.063225365,0.428593151,0.888423258,0.215245159,-0.056437516,0.340907614
20,C22,MALME3M,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,1,60,TGFB3+TNFA,Hoechst,Smad23,NFkB,0.653153153,290,136.485,58.8162246,4.941627811,0.411192429,757,178.6533,6.655453665,0.239592456,758.52,167.296584,6.648581567,0.217017249,167.965,70.341957,5.140479121,0.403454399,1188.5,290.5896,7.078898293,0.232769388,272045,43714.461,12.52541971,0.149838,370,80.0604,5.876836684,0.232903198,84.209,14.5331865,4.445347191,0.18862609,49,17.7912,3.925387075,0.371145509,98.833,21.1085175,4.625683973,0.222108146,106.195,15.4761201,4.681375636,0.162146755,385,15.5673,6.04252633,0.174016132,35454.5,8808.8679,10.50317197,0.267579487,361,34.0998,5.87748926,0.103750187,16.07633495,7.127935133,2.73006659,0.473044429,7.693948096,2.619829201,2.022897595,0.344138624,85.5025,33.4578342,4.425864379,0.509957536,587.25,180.1359,6.299916387,0.524085507,581.76,168.319578,6.28683227,0.514028023,106.78,41.73519,4.637697524,0.499132975,815.5,257.2311,6.64771861,0.45114277,216655,79652.685,12.16367282,0.597152177,370,80.0604,5.876836684,0.232903198,80.438,25.9032459,4.374939277,0.462254243,199,60.41595,5.241007479,0.524287835,206.18,63.136521,5.29189508,0.48415835,101.24,30.7350393,4.600807958,0.445633431,508.5,130.4688,6.203683466,0.406394104,75672,23451.7668,11.1690623,0.500333543,361,34.0998,5.877165388,0.104277559,2.99275282,1.034038439,1.058908908,0.340753205,2.769337595,0.82534973,0.99493719,0.308748587,85.465,45.0829008,4.476763708,0.616785694,466.75,194.59125,6.140344528,0.656648031,486.615,202.878984,6.184869256,0.622846173,108.93,56.1623706,4.702788057,0.597054091,837,355.824,6.739440128,0.533557019,184525,69845.286,12.06169609,0.627693718,370,80.0604,5.876823028,0.232923522,186.375,95.249637,5.211251014,0.611942408,458,183.1011,6.080245394,0.625921555,471.02,184.568874,6.128232083,0.571920677,225.36,117.577593,5.395730241,0.594231904,1010,373.6152,6.881593137,0.494099265,175090,61023.816,12.00512716,0.575884648,361,34.0998,5.876893124,0.104508589,0.986492221,0.216533297,0.060099134,0.335286786,1.023103343,0.225665534,0.056637173,0.273930544
