,well,channel.1,channel.2,channel.3,experiment,marker.1,marker.2,media.overnight,time.treatment,treatment.1,treatment.2,rep,celltype,G1,n,mad_nucleus.median.1,mad_nucleus.mad.1,mad_nucleus.logmean.1,mad_nucleus.logsd.1,median_nucleus.median.1,median_nucleus.mad.1,median_nucleus.logmean.1,median_nucleus.logsd.1,mean_nucleus.median.1,mean_nucleus.mad.1,mean_nucleus.logmean.1,mean_nucleus.logsd.1,std_nucleus.median.1,std_nucleus.mad.1,std_nucleus.logmean.1,std_nucleus.logsd.1,max_nucleus.median.1,max_nucleus.mad.1,max_nucleus.logmean.1,max_nucleus.logsd.1,sum_nucleus.median.1,sum_nucleus.mad.1,sum_nucleus.logmean.1,sum_nucleus.logsd.1,length_nucleus.median.1,length_nucleus.mad.1,length_nucleus.logmean.1,length_nucleus.logsd.1,mad_halo.median.1,mad_halo.mad.1,mad_halo.logmean.1,mad_halo.logsd.1,median_halo.median.1,median_halo.mad.1,median_halo.logmean.1,median_halo.logsd.1,mean_halo.median.1,mean_halo.mad.1,mean_halo.logmean.1,mean_halo.logsd.1,std_halo.median.1,std_halo.mad.1,std_halo.logmean.1,std_halo.logsd.1,max_halo.median.1,max_halo.mad.1,max_halo.logmean.1,max_halo.logsd.1,sum_halo.median.1,sum_halo.mad.1,sum_halo.logmean.1,sum_halo.logsd.1,length_halo.median.1,length_halo.mad.1,length_halo.logmean.1,length_halo.logsd.1,median_nucleus.div.median_halo.median.1,median_nucleus.div.median_halo.mad.1,median_nucleus.div.median_halo.logmean.1,median_nucleus.div.median_halo.logsd.1,mean_nucleus.div.mean_halo.median.1,mean_nucleus.div.mean_halo.mad.1,mean_nucleus.div.mean_halo.logmean.1,mean_nucleus.div.mean_halo.logsd.1,mad_nucleus.median.2,mad_nucleus.mad.2,mad_nucleus.logmean.2,mad_nucleus.logsd.2,median_nucleus.median.2,median_nucleus.mad.2,median_nucleus.logmean.2,median_nucleus.logsd.2,mean_nucleus.median.2,mean_nucleus.mad.2,mean_nucleus.logmean.2,mean_nucleus.logsd.2,std_nucleus.median.2,std_nucleus.mad.2,std_nucleus.logmean.2,std_nucleus.logsd.2,max_nucleus.median.2,max_nucleus.mad.2,max_nucleus.logmean.2,max_nucleus.logsd.2,sum_nucleus.median.2,sum_nucleus.mad.2,sum_nucleus.logmean.2,sum_nucleus.logsd.2,length_nucleus.median.2,length_nucleus.mad.2,length_nucleus.logmean.2,length_nucleus.logsd.2,mad_halo.median.2,mad_halo.mad.2,mad_halo.logmean.2,mad_halo.logsd.2,median_halo.median.2,median_halo.mad.2,median_halo.logmean.2,median_halo.logsd.2,mean_halo.median.2,mean_halo.mad.2,mean_halo.logmean.2,mean_halo.logsd.2,std_halo.median.2,std_halo.mad.2,std_halo.logmean.2,std_halo.logsd.2,max_halo.median.2,max_halo.mad.2,max_halo.logmean.2,max_halo.logsd.2,sum_halo.median.2,sum_halo.mad.2,sum_halo.logmean.2,sum_halo.logsd.2,length_halo.median.2,length_halo.mad.2,length_halo.logmean.2,length_halo.logsd.2,median_nucleus.div.median_halo.median.2,median_nucleus.div.median_halo.mad.2,median_nucleus.div.median_halo.logmean.2,median_nucleus.div.median_halo.logsd.2,mean_nucleus.div.mean_halo.median.2,mean_nucleus.div.mean_halo.mad.2,mean_nucleus.div.mean_halo.logmean.2,mean_nucleus.div.mean_halo.logsd.2
17,E12,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,BMP4,ctrl,3,HCEC,0.757180157,870,60.9055,19.103301,4.121023708,0.296413484,442.5,77.8365,6.086738335,0.169183324,427.51,67.843776,6.053708259,0.154633325,79.334,26.0470581,4.378822129,0.295293858,587,100.0755,6.37406032,0.163323784,188755,19214.496,12.15050177,0.090851121,444.5,61.5279,6.09678955,0.143181253,19.482,4.5026562,3.156701736,0.522716846,13,2.9652,2.578900515,0.2042735,24.537,5.2580409,3.32358284,0.395423806,32.125,4.8607041,3.692273272,0.508132023,192,4.4478,5.543659854,0.482176585,26085,6240.2634,10.28836191,0.397434999,1060.5,57.0801,6.964779251,0.060308596,33.88787879,7.031679773,3.50783782,0.227522432,17.00075512,4.687531129,2.730125418,0.401925976,11.4305,3.33132807,2.45229049,0.295239962,84,31.1346,4.430076343,0.36387092,84.72,31.5816039,4.442138683,0.360017141,14.5495,4.2276339,2.691514763,0.297472872,139.5,46.7019,4.939146796,0.339474899,37722.5,15005.3946,10.53892779,0.367655128,444.5,61.5279,6.09678955,0.143181253,19.451,8.3462967,2.977297602,0.414713209,70,28.1694,4.239335093,0.368690631,72.5535,27.9640599,4.263224194,0.354555675,25.115,10.2647811,3.213186579,0.403604808,167,57.8214,5.113545374,0.352988394,77063.5,30119.019,11.22775655,0.359139807,1060,57.0801,6.964530423,0.060699743,1.2,0.200247273,0.19074125,0.182499302,1.187759296,0.192601084,0.178914489,0.181387993
18,E13,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,BMP4,TGFB3,3,HCEC,0.742138365,826,61.038,18.3723792,4.116367834,0.30473302,450.75,83.39625,6.106988883,0.181828322,437.5,71.631819,6.076674389,0.167859944,78.2725,24.2901771,4.369480085,0.308183713,602,104.5233,6.393738262,0.173453798,188855,20259.729,12.15135008,0.096279887,430,59.304,6.07467413,0.14324967,20.0635,5.4774657,3.188732279,0.534086425,13,2.9652,2.580941631,0.196880294,24.77,5.6005215,3.342249555,0.400527591,33.5445,8.0564484,3.738976862,0.505636035,192,9.6369,5.583062139,0.455019292,26365,6086.073,10.30323295,0.402706978,1050,59.304,6.960982993,0.060044581,34.63636364,7.451015385,3.526047252,0.22409318,17.33281048,4.883170798,2.734424833,0.414366601,27.4205,12.3196647,3.284549422,0.490250703,185,68.1996,5.16147105,0.421194854,181.425,64.663599,5.138784933,0.409328461,35.049,15.7667097,3.522772545,0.487628976,268.5,91.1799,5.543237636,0.392761624,76781.5,29038.9449,11.21345922,0.406634675,430,59.304,6.07467413,0.14324967,18.6675,6.3410802,2.943646679,0.381415566,56,21.12705,4.031151632,0.355628674,59.8285,21.6548556,4.086810004,0.340250099,24.5135,8.2958883,3.211529654,0.385016695,172,57.0801,5.150296656,0.359382757,63156.5,22680.0735,11.04781971,0.348146332,1050,59.304,6.961008582,0.060243926,3.206948188,1.311832212,1.130319418,0.4329713,2.967884597,1.146716536,1.05197493,0.407274905
19,E14,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,Wnt3A,ctrl,3,HCEC,0.703125,765,62.983,20.4050238,4.147120416,0.314896192,455,83.7669,6.123449865,0.175750078,440.27,73.937262,6.089679459,0.16184467,81.572,27.2383272,4.399192489,0.313308021,600,109.7124,6.403746861,0.174159241,191560,21809.046,12.1622692,0.096371826,435,60.7866,6.072587557,0.140235918,21.063,6.5427138,3.247872084,0.567038112,13,2.9652,2.615616566,0.216335107,25.547,6.4745142,3.390082315,0.429319167,35.726,9.7288212,3.794734686,0.535957914,192,14.826,5.62348975,0.482747447,27017,7209.8838,10.34854508,0.428520822,1053,54.8562,6.958462304,0.056491933,34.1,7.93191,3.507833298,0.239327676,16.67129441,5.48182187,2.699597144,0.430957382,12.186,3.45238236,2.517214389,0.31137695,101,35.5824,4.595899802,0.355531844,101.31,36.279222,4.602593151,0.352112593,15.561,4.4166654,2.754610669,0.310890897,155,51.891,5.04206157,0.325079914,43226,16855.6794,10.67518056,0.361827253,435,60.7866,6.072587557,0.140235918,21.291,8.695449,3.075672663,0.403124712,78,29.652,4.337060475,0.369847007,79.184,29.881803,4.356163295,0.358729486,27.119,11.1372912,3.309049097,0.390825492,178,63.7518,5.194434695,0.367751806,82772,31284.3426,11.31454246,0.361635742,1054,54.8562,6.958378963,0.056582784,1.295454545,0.227228322,0.258839327,0.179989052,1.272326509,0.224759053,0.246429855,0.185091278
20,E15,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,Wnt3A,TGFB3,3,HCEC,0.726296959,812,59.3485,17.3575395,4.096693732,0.298181123,453,74.8713,6.109154999,0.174709178,437.755,67.739994,6.078620265,0.16130589,77.719,23.1537642,4.353228856,0.300332911,595,93.4038,6.387213353,0.167208189,189320,20230.077,12.15488307,0.093739345,433.5,59.304,6.076259865,0.147624697,19.6615,6.8177361,3.2336837,0.620846793,13,2.9652,2.580003916,0.207763988,24.682,7.2639987,3.369385453,0.459077141,34.8795,10.5390621,3.809669831,0.584675705,248,85.9908,5.652056049,0.512045235,26317.5,8085.3591,10.32747359,0.463984287,1048,56.3388,6.958088821,0.060375413,34.93560606,8.209772984,3.529151083,0.248786493,17.5568574,6.492921194,2.709234812,0.478058219,28.962,12.7310862,3.336769742,0.464115558,196,73.3887,5.230164371,0.399478952,191.225,69.748917,5.205645531,0.389850436,37.2195,16.3093413,3.579797678,0.463919648,280,96.369,5.597479104,0.378102749,81732,31872.1935,11.28190545,0.384412065,433.5,59.304,6.076259865,0.147624697,19.764,7.3233027,2.998546433,0.386874018,58,22.239,4.047823701,0.364962499,61.4685,22.0959291,4.109763303,0.351261574,26.1465,10.0468389,3.282621476,0.39898693,184,63.7518,5.212837777,0.364662223,65042,23147.0925,11.06782236,0.355426039,1048,56.3388,6.958058487,0.060664895,3.313657407,1.282031818,1.18234067,0.398894666,3.053040876,1.091300023,1.095882228,0.376193393
21,E16,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,Wnt3A,BMP4,3,HCEC,0.734693878,828,59.4075,20.1092451,4.11036194,0.337175524,451,88.956,6.111608327,0.190916633,437.39,79.185666,6.079609872,0.17452407,77.915,26.3880561,4.365967378,0.334804368,592.5,108.9711,6.388992979,0.181418173,187910,20600.727,12.14304493,0.098955989,425,59.304,6.063432766,0.144621766,18.444,5.7710205,3.162733206,0.564150925,13,2.9652,2.569828298,0.203264643,23.9045,6.2017158,3.315127512,0.420215218,32.1455,7.8303519,3.745734401,0.533589211,192,10.3782,5.60247287,0.490476616,25255.5,6785.1189,10.26845901,0.420284632,1044,59.304,6.953330723,0.058719107,34.71428571,8.188864583,3.541780028,0.228664179,17.66089055,5.617521528,2.764482361,0.419591208,13.24,3.6753654,2.594467804,0.298280614,104,35.5824,4.637441311,0.356519624,104.305,36.3333369,4.642738585,0.353554718,16.623,4.6694487,2.827706698,0.297321003,161.5,49.6671,5.080128757,0.319613491,45248.5,16622.1699,10.70617009,0.357392247,425,59.304,6.063432766,0.144621766,22.497,8.8377786,3.136471427,0.417127296,76,28.1694,4.30882014,0.371923334,77.8295,26.1804921,4.330496551,0.35727194,28.403,10.9512249,3.365949871,0.403233267,184,60.7866,5.203293699,0.351650581,80459.5,27506.6778,11.28352678,0.357389,1044,62.2692,6.953030287,0.05908674,1.370791246,0.236389783,0.328621171,0.199359182,1.36435203,0.242815935,0.312242034,0.198967292
22,F10,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,ctrl,ctrl,1,SKMEL2,0.241887906,82,78.7505,31.7676702,4.397429156,0.347780628,555,118.97865,6.326424946,0.175740555,544.335,107.577456,6.310890422,0.166676475,97.053,39.0094299,4.60674228,0.343431031,760.5,171.9816,6.659051007,0.201747359,186810,29140.503,12.15906679,0.140890094,346,44.478,5.848173649,0.13274931,39.404,9.9979131,3.790361332,0.389817374,15,2.9652,2.780240348,0.183172773,42.121,10.0253412,3.797560331,0.318063361,61.873,10.5835401,4.251511193,0.353073092,320,1.4826,5.935571015,0.328302956,40774.5,10119.4863,10.68183593,0.330984581,979.5,52.6323,6.884277732,0.058137271,34.91333333,8.997734667,3.546184597,0.244930636,13.27932145,4.582803329,2.513330091,0.396360441,24.238,10.8363234,3.231578615,0.45799578,189.75,66.34635,5.190319986,0.372608718,189.04,62.56572,5.1944418,0.369656671,30.5015,13.1373186,3.459467187,0.447528263,288,102.2994,5.621812241,0.350589182,67801,21055.8852,11.0426176,0.351377189,346,44.478,5.848173649,0.13274931,57.5805,21.3427683,3.978298635,0.465959379,66.5,36.3237,4.087062041,0.606087979,85.5895,23.6037333,4.375568093,0.39370884,67.1315,20.8349778,4.128085389,0.43005657,278,85.9908,5.545432007,0.348479899,81662,22504.3854,11.2599076,0.396640223,979.5,52.6323,6.884336951,0.058191896,2.723011364,1.272309404,1.103257946,0.66191652,2.355591547,0.601216276,0.818873706,0.324732656
23,F11,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,ctrl,TGF3,1,SKMEL2,0.263636364,116,84.0115,26.0322321,4.418639536,0.279589781,559.25,87.10275,6.335895698,0.154948242,551.82,80.586723,6.318688933,0.144734229,103.785,32.921133,4.628660185,0.273972622,778.5,125.2797,6.666696274,0.160556731,188115,17813.439,12.15873163,0.103881174,340,48.9258,5.840041341,0.144577582,36.9125,7.3440591,3.760910378,0.434292667,16,4.4478,2.785715705,0.230313388,39.0965,8.0594136,3.771595841,0.362785269,59.915,8.3848443,4.24474995,0.399668456,320.5,2.2239,5.942198883,0.371782847,38177.5,9283.2999,10.65528006,0.376467834,972,50.4084,6.883685014,0.060770255,35.0625,9.605636968,3.550179993,0.264543756,13.8223319,4.578540947,2.547093092,0.398878068,90.301,25.6600995,4.483639676,0.337078174,564.5,146.7774,6.288860662,0.28249485,542.72,143.530506,6.24843968,0.278764695,112.755,31.0337832,4.713988293,0.335269367,770.5,186.0663,6.610329677,0.275900252,180305,61216.554,12.08848266,0.330554953,340,48.9258,5.840041341,0.144577582,58.8655,18.4902459,4.056928387,0.360507313,62,29.28135,4.090750161,0.444098307,83.8045,27.3443331,4.423193238,0.317988626,75.9815,22.9602849,4.336240195,0.369713469,436,139.3644,6.078182197,0.332721084,81140.5,27551.8971,11.30699108,0.334142173,972,50.4084,6.883798275,0.060794892,8.633333333,3.1266975,2.198110501,0.437833999,6.44065178,1.345687057,1.825246442,0.276067024
24,F12,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,BMP4,ctrl,1,SKMEL2,0.244444444,88,77.107,23.2568049,4.336086488,0.310533349,534.75,94.1451,6.264571549,0.189284677,526.26,91.335573,6.249292878,0.181286488,94.668,25.5585414,4.548623905,0.306739667,738,114.9015,6.601018527,0.193694605,184095,22631.889,12.14238598,0.14443478,356.5,48.9258,5.893090014,0.16830498,35.4975,8.9437845,3.706933868,0.420891532,15,2.9652,2.773280283,0.284230814,37.7695,9.2380806,3.736102843,0.360908718,58.2405,9.9467634,4.187605137,0.357330418,320,4.4478,5.892277542,0.346273447,37020,9444.9033,10.63666376,0.373185496,986.5,60.0453,6.900560094,0.066055008,35.30803571,8.150255208,3.491291266,0.315148524,13.31329837,4.912100956,2.513190035,0.418022112,23.841,10.4056281,3.244842986,0.387676757,186.5,58.5627,5.211346716,0.28383665,184.805,56.346213,5.20459698,0.28080863,29.9935,12.6235977,3.463240985,0.38069623,260.5,79.3191,5.592367885,0.291636311,64398.5,18608.1126,11.09769226,0.280238479,356.5,48.9258,5.893090014,0.16830498,49.0195,19.0032255,3.898415839,0.375348283,67,29.652,4.064999489,0.544381018,77.281,16.775619,4.320493109,0.306165137,57.2865,21.438396,4.04578776,0.353075017,229,68.1996,5.442917384,0.281179045,75726.5,18161.85,11.22088296,0.309014117,986.5,60.0453,6.900391207,0.06601891,2.818358426,1.192730232,1.146347228,0.55247215,2.378835146,0.514546225,0.884103871,0.252417539
25,F13,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,BMP4,TGFB3,1,SKMEL2,0.241050119,101,91.833,30.2316966,4.473326736,0.321261679,572,106.7472,6.330892127,0.181786437,555.69,97.243734,6.306139075,0.175552192,112.57,36.24957,4.677831841,0.31691831,794,158.6382,6.65615107,0.205363449,185600,29488.914,12.14618054,0.153413988,344,51.891,5.84004016,0.157815718,36.503,9.2914542,3.683835124,0.38361364,17,4.4478,2.872436841,0.269288372,40.603,7.665042,3.760357983,0.313591352,57.701,7.6961766,4.162731867,0.356361488,319,7.413,5.861198273,0.383160223,39992,8551.6368,10.64396569,0.312884136,976,60.7866,6.883607167,0.06105277,31.05263158,8.661505263,3.458455286,0.26892561,12.79176552,4.139071554,2.545781092,0.341381067,38.151,28.7683704,3.681279291,0.639821647,259,134.9166,5.62178314,0.481510354,249.74,127.103298,5.59457374,0.469526769,47.68,35.06349,3.910261721,0.631123601,345,182.3598,5.930238801,0.482575135,85998,38283.6972,11.43461615,0.445182283,344,51.891,5.84004016,0.157815718,44.89,14.1929298,3.797672008,0.416615434,49,23.7216,3.78517385,0.52934397,64.039,19.8609096,4.150549013,0.371618165,53.613,17.64294,4.003742816,0.423495223,244,97.8516,5.572735824,0.472420293,63031,19367.2038,11.03398187,0.367499705,976,60.7866,6.883434328,0.061058814,5.927272727,3.190072823,1.83660929,0.565257207,3.934027089,1.492852772,1.444024726,0.384598541
26,F14,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,Wnt3A,ctrl,1,SKMEL2,0.225058005,97,88.676,24.2612664,4.500779383,0.278584323,600,94.1451,6.380459427,0.150962387,582.6,81.898824,6.360345533,0.141533062,110.6,31.8818304,4.710748599,0.276210712,823,148.26,6.717187012,0.162112196,189140,21290.136,12.17077346,0.108562171,334,44.478,5.810427522,0.144221852,33.726,7.0334544,3.625177166,0.385545816,16,2.9652,2.752989018,0.198156504,36.02,6.0445602,3.668475324,0.301360608,56.428,7.4545128,4.163607617,0.367593361,320,2.9652,5.944968514,0.382198312,35292,6364.8018,10.54103385,0.299401026,966,50.4084,6.872559557,0.052516148,38.41666667,8.03075,3.627470409,0.211543872,16.40184274,4.099967702,2.691870208,0.32060384,33.636,17.6043924,3.446595414,0.483040504,234,71.9061,5.443480533,0.403601521,234.36,68.036514,5.431339369,0.395814875,42.343,21.712677,3.671318133,0.466390118,337,94.8864,5.793331369,0.348821492,76423,23138.9382,11.24176648,0.427052528,334,44.478,5.810427522,0.144221852,51.257,18.4554048,3.964452281,0.525116298,66,37.065,4.029381208,0.655434505,82.241,28.0196574,4.359977655,0.438004204,60.677,20.3323764,4.116923384,0.499995663,246,69.6822,5.533727257,0.396075312,80330,27813.576,11.2323098,0.438510984,965,51.891,6.872328883,0.052642709,3.659340659,1.747239917,1.414099325,0.584092839,2.973456937,0.757857796,1.071361714,0.289867178
27,F15,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,Wnt3A,TGFB3,1,SKMEL2,0.217977528,97,86.422,27.3954828,4.47343193,0.312449296,589.5,94.1451,6.390979539,0.158673919,576.92,86.969316,6.3673051,0.149457838,108.07,32.9493024,4.688268503,0.304419794,805,134.9166,6.709312283,0.172544141,194190,26805.408,12.18216932,0.125040819,334,50.4084,5.814861215,0.162771525,32.612,5.3803554,3.629991983,0.429646143,15,2.9652,2.726573594,0.261837638,34.426,4.929645,3.656683295,0.368199517,56.157,5.604228,4.174134534,0.39314695,320,2.9652,5.943032662,0.373475378,33661,5749.5228,10.52770839,0.385207462,960,53.3736,6.87102431,0.059948883,40.42857143,9.6236625,3.664405945,0.294671236,16.52596231,3.911757332,2.710621805,0.413305122,83.054,36.5846376,4.323719876,0.463990915,496.5,194.9619,6.135747507,0.36745493,475.54,177.926826,6.096180755,0.354975097,104.27,44.566956,4.54692189,0.456649221,677,243.1464,6.452675991,0.350005548,153190,51594.48,11.91104298,0.356744571,334,50.4084,5.814861215,0.162771525,58.753,16.4613078,4.013632908,0.28742511,54,22.239,3.967801571,0.489769482,78.403,22.809801,4.357656271,0.273343909,73.208,19.244148,4.252418383,0.284460223,383,124.5384,5.930245529,0.302932941,75984,23448.8016,11.22874773,0.282343896,957,48.9258,6.871089137,0.059934788,8.894736842,4.071647773,2.167945936,0.573126625,6.186979584,1.78794824,1.738524484,0.359710717
28,F16,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,Wnt3A,BMP4,1,SKMEL2,0.161417323,41,70.186,21.527352,4.248935813,0.266362126,510.5,89.6973,6.222946931,0.17592568,495.4,94.916052,6.205608858,0.168774988,86.457,27.2472228,4.465310569,0.273643327,683,154.1904,6.543160761,0.172810581,188270,26553.366,12.16321523,0.140736107,384,65.2344,5.957599022,0.15766387,31.052,7.4174478,3.525560847,0.39720877,13,1.4826,2.653092739,0.149984501,32.319,5.7109752,3.565347002,0.31302091,50.236,9.4041318,4.041897492,0.348961116,314,84.5082,5.750868055,0.292888705,33807,7773.2718,10.48844499,0.307518481,1022,65.2344,6.923096722,0.059128942,34.83333333,8.116284615,3.569854192,0.208789871,14.37754555,4.253911167,2.640261856,0.358469554,37.741,18.6926208,3.639903353,0.434919606,250,83.0256,5.525405879,0.389869716,246.93,82.299126,5.501524099,0.378290456,45.716,21.8891064,3.864280669,0.424120494,355,106.7472,5.873283643,0.339960916,97539,39441.6078,11.45912211,0.357042923,384,65.2344,5.957599022,0.15766387,50.018,20.8201518,3.873477312,0.562194666,53,28.1694,3.841501211,0.563838157,72.797,18.5488086,4.218086922,0.447141646,61.521,23.6341266,4.052731837,0.491738239,263,60.7866,5.549950137,0.371392769,71870,17540.6406,11.14108933,0.432587674,1022,62.2692,6.92299972,0.059144954,4.433962264,2.198257547,1.683904668,0.586002467,3.630210705,1.204984752,1.283437176,0.329829681
29,G10,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,ctrl,ctrl,2,SKMEL2,0.252077562,91,86.831,23.1048384,4.468690285,0.292203494,591,84.5082,6.38079559,0.156873643,579.55,81.127872,6.361346478,0.146256791,104.7,29.5585962,4.67765327,0.287760841,814,131.9514,6.704197946,0.169920943,195190,28095.27,12.18628594,0.137563396,336,37.065,5.824937096,0.131650807,37.121,9.392271,3.724720855,0.390008234,16,4.4478,2.805494507,0.238227261,38.988,7.739172,3.755653542,0.330113422,59.12,9.4827096,4.206219661,0.358109603,320,1.4826,5.904856272,0.334071403,38574,9387.8232,10.63370537,0.339806957,966,35.5824,6.878051435,0.050024333,36.75,10.74885,3.575301083,0.257031771,14.89720414,4.62768418,2.605692936,0.361261207,28.988,11.0765046,3.384353983,0.46508199,199.5,61.5279,5.270854946,0.383644014,201.78,61.854072,5.27591989,0.382114261,36.556,12.82449,3.601462152,0.452493151,313,112.6776,5.697205512,0.37845469,69877,25898.0568,11.10085422,0.390189505,336,37.065,5.824937096,0.131650807,64.081,22.2656868,4.056362859,0.613116963,66,45.9606,3.992801447,0.711154605,87.368,23.4784536,4.39432619,0.496686766,72.685,26.0759688,4.215485958,0.559822476,288,94.8864,5.642481978,0.428826814,84738,25192.3392,11.27244551,0.506893575,966,35.5824,6.878118754,0.050036863,2.895604396,1.865373954,1.278053498,0.680821792,2.437685083,0.736598536,0.8815937,0.331556016
30,G11,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,ctrl,TGF3,2,SKMEL2,0.237745098,97,89.146,31.5260064,4.456984472,0.325320422,572,107.4885,6.362752972,0.17655466,561.6,95.879742,6.345036915,0.162368889,107.44,38.755164,4.665340186,0.324530654,808,167.5338,6.693020272,0.189956085,198410,24892.854,12.17241831,0.125797594,339,48.9258,5.827378795,0.141049201,37.378,9.1491246,3.726775,0.404809963,15,2.9652,2.781903934,0.301833851,37.581,6.4478274,3.746622377,0.352284415,60.5,10.2343878,4.20862834,0.372871459,320,1.4826,5.922028411,0.366035961,37405,7450.065,10.6228754,0.365283864,967,57.8214,6.876251655,0.055450866,36.5,9.165163636,3.580849038,0.327490898,14.268948,4.506903561,2.598414538,0.407270648,85.662,33.4207692,4.377332891,0.436235336,496,146.0361,6.157811147,0.345177704,480.53,143.36742,6.121893366,0.339428866,106.52,42.061362,4.610172468,0.431573658,684,210.5292,6.495296589,0.351294985,164390,49222.32,11.94927569,0.360508476,339,48.9258,5.827378795,0.141049201,51.181,15.389388,3.89059429,0.366409481,52,20.7564,3.907883809,0.432147897,70.628,21.5243868,4.249815377,0.332372163,65.433,19.4265078,4.170216834,0.360405928,390,126.021,5.925652364,0.360299791,67876,19841.6358,11.12609718,0.337474398,968,56.3388,6.87628173,0.055490646,9.529411765,3.425678118,2.249927338,0.420189862,6.641656822,1.655294006,1.872077989,0.299721142
31,G12,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,BMP4,ctrl,2,SKMEL2,0.253968254,128,94.249,30.5437839,4.535404379,0.316155207,611,98.22225,6.422842452,0.175517866,603.805,96.22074,6.399483871,0.160819664,118.255,39.837462,4.749362248,0.313687195,856.5,162.3447,6.742788716,0.179199487,194770,23269.407,12.18218382,0.123776929,324,42.9954,5.782695669,0.139671516,33.2695,5.426316,3.572567128,0.318618545,15,2.9652,2.739782935,0.192425208,35.4695,4.1483148,3.626446565,0.263070442,55.877,6.7413822,4.096158223,0.287931211,320,1.4826,5.861409836,0.282068304,33757.5,5189.1,10.48719046,0.281395208,955,51.891,6.860742955,0.058997352,40.72321429,8.285204167,3.683059517,0.229546339,16.6565268,4.495205049,2.773037306,0.31700559,30.888,11.7088335,3.416939504,0.390141314,241.5,65.2344,5.415768394,0.323870688,236.89,60.764361,5.405493988,0.318957675,38.8935,14.2077558,3.636018422,0.383736817,331.5,83.0256,5.762079059,0.311218783,74400,20086.2648,11.18819065,0.321704203,324,42.9954,5.782695669,0.139671516,64.648,22.305717,4.133990528,0.375235957,69,38.5476,4.075306459,0.642222102,90.998,24.0507372,4.472169086,0.318653462,74.9485,24.7831416,4.282683991,0.350831764,292,72.6474,5.66722674,0.276699483,86287.5,25037.4075,11.33285957,0.328455483,955,51.891,6.860688598,0.059087509,3.209049959,1.531239684,1.340461935,0.622132863,2.562534044,0.546983974,0.933324902,0.212887964
32,G13,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,BMP4,TGFB3,2,SKMEL2,0.246464646,122,85.1145,16.4146059,4.449764522,0.260001116,557,75.98325,6.348058182,0.142097637,552.07,68.64438,6.332954871,0.132499699,104.575,21.9565647,4.660688696,0.258198665,802,119.3493,6.688934161,0.152084087,184425,22780.149,12.15542046,0.129229195,334.5,38.5476,5.822464308,0.136149418,34.7745,6.8681445,3.70974853,0.45442987,15,2.9652,2.751533461,0.226125056,36.176,5.574576,3.722270582,0.377062706,57.903,6.8755575,4.224743505,0.410636075,320,2.9652,5.953773467,0.368277018,34858.5,6064.5753,10.59629859,0.382080304,965.5,48.1845,6.874029296,0.060386491,37.30672269,7.57185,3.596524721,0.243123211,15.00211628,4.048644074,2.610684288,0.400380969,77.716,34.0056549,4.251112269,0.520507912,483,157.8969,6.088071332,0.422477832,468.045,150.194793,6.050701746,0.408888318,98.1205,40.1406537,4.48439433,0.51330042,648,217.9422,6.408916542,0.403456926,147930,54389.181,11.87316795,0.400848556,334.5,38.5476,5.822464308,0.136149418,50.11,13.5924768,3.957822533,0.351803895,59.5,23.35095,4.021927801,0.483636389,74.19,20.1033147,4.326551544,0.335867653,65.36,19.2382176,4.215639695,0.348008245,378,136.3992,5.934456494,0.366363015,72021.5,18688.173,11.2006669,0.332884082,966,47.4432,6.874112434,0.060267418,8.073863636,3.885185759,2.066143531,0.476328205,5.877678374,1.960004265,1.724150201,0.350899193
