,well,celltype,channel.1,channel.2,channel.3,experiment,media.overnight,media.treatment,rep,time.treatment,treatment,marker.1,marker.2,marker.3,cotreatment,G1,n,mad_nucleus.median.1,mad_nucleus.mad.1,mad_nucleus.logmean.1,mad_nucleus.logsd.1,median_nucleus.median.1,median_nucleus.mad.1,median_nucleus.logmean.1,median_nucleus.logsd.1,mean_nucleus.median.1,mean_nucleus.mad.1,mean_nucleus.logmean.1,mean_nucleus.logsd.1,std_nucleus.median.1,std_nucleus.mad.1,std_nucleus.logmean.1,std_nucleus.logsd.1,max_nucleus.median.1,max_nucleus.mad.1,max_nucleus.logmean.1,max_nucleus.logsd.1,sum_nucleus.median.1,sum_nucleus.mad.1,sum_nucleus.logmean.1,sum_nucleus.logsd.1,length_nucleus.median.1,length_nucleus.mad.1,length_nucleus.logmean.1,length_nucleus.logsd.1,mad_halo.median.1,mad_halo.mad.1,mad_halo.logmean.1,mad_halo.logsd.1,median_halo.median.1,median_halo.mad.1,median_halo.logmean.1,median_halo.logsd.1,mean_halo.median.1,mean_halo.mad.1,mean_halo.logmean.1,mean_halo.logsd.1,std_halo.median.1,std_halo.mad.1,std_halo.logmean.1,std_halo.logsd.1,max_halo.median.1,max_halo.mad.1,max_halo.logmean.1,max_halo.logsd.1,sum_halo.median.1,sum_halo.mad.1,sum_halo.logmean.1,sum_halo.logsd.1,length_halo.median.1,length_halo.mad.1,length_halo.logmean.1,length_halo.logsd.1,median_nucleus.div.median_halo.median.1,median_nucleus.div.median_halo.mad.1,median_nucleus.div.median_halo.logmean.1,median_nucleus.div.median_halo.logsd.1,mean_nucleus.div.mean_halo.median.1,mean_nucleus.div.mean_halo.mad.1,mean_nucleus.div.mean_halo.logmean.1,mean_nucleus.div.mean_halo.logsd.1,mad_nucleus.median.2,mad_nucleus.mad.2,mad_nucleus.logmean.2,mad_nucleus.logsd.2,median_nucleus.median.2,median_nucleus.mad.2,median_nucleus.logmean.2,median_nucleus.logsd.2,mean_nucleus.median.2,mean_nucleus.mad.2,mean_nucleus.logmean.2,mean_nucleus.logsd.2,std_nucleus.median.2,std_nucleus.mad.2,std_nucleus.logmean.2,std_nucleus.logsd.2,max_nucleus.median.2,max_nucleus.mad.2,max_nucleus.logmean.2,max_nucleus.logsd.2,sum_nucleus.median.2,sum_nucleus.mad.2,sum_nucleus.logmean.2,sum_nucleus.logsd.2,length_nucleus.median.2,length_nucleus.mad.2,length_nucleus.logmean.2,length_nucleus.logsd.2,mad_halo.median.2,mad_halo.mad.2,mad_halo.logmean.2,mad_halo.logsd.2,median_halo.median.2,median_halo.mad.2,median_halo.logmean.2,median_halo.logsd.2,mean_halo.median.2,mean_halo.mad.2,mean_halo.logmean.2,mean_halo.logsd.2,std_halo.median.2,std_halo.mad.2,std_halo.logmean.2,std_halo.logsd.2,max_halo.median.2,max_halo.mad.2,max_halo.logmean.2,max_halo.logsd.2,sum_halo.median.2,sum_halo.mad.2,sum_halo.logmean.2,sum_halo.logsd.2,length_halo.median.2,length_halo.mad.2,length_halo.logmean.2,length_halo.logsd.2,median_nucleus.div.median_halo.median.2,median_nucleus.div.median_halo.mad.2,median_nucleus.div.median_halo.logmean.2,median_nucleus.div.median_halo.logsd.2,mean_nucleus.div.mean_halo.median.2,mean_nucleus.div.mean_halo.mad.2,mean_nucleus.div.mean_halo.logmean.2,mean_nucleus.div.mean_halo.logsd.2,mad_nucleus.median.3,mad_nucleus.mad.3,mad_nucleus.logmean.3,mad_nucleus.logsd.3,median_nucleus.median.3,median_nucleus.mad.3,median_nucleus.logmean.3,median_nucleus.logsd.3,mean_nucleus.median.3,mean_nucleus.mad.3,mean_nucleus.logmean.3,mean_nucleus.logsd.3,std_nucleus.median.3,std_nucleus.mad.3,std_nucleus.logmean.3,std_nucleus.logsd.3,max_nucleus.median.3,max_nucleus.mad.3,max_nucleus.logmean.3,max_nucleus.logsd.3,sum_nucleus.median.3,sum_nucleus.mad.3,sum_nucleus.logmean.3,sum_nucleus.logsd.3,length_nucleus.median.3,length_nucleus.mad.3,length_nucleus.logmean.3,length_nucleus.logsd.3,mad_halo.median.3,mad_halo.mad.3,mad_halo.logmean.3,mad_halo.logsd.3,median_halo.median.3,median_halo.mad.3,median_halo.logmean.3,median_halo.logsd.3,mean_halo.median.3,mean_halo.mad.3,mean_halo.logmean.3,mean_halo.logsd.3,std_halo.median.3,std_halo.mad.3,std_halo.logmean.3,std_halo.logsd.3,max_halo.median.3,max_halo.mad.3,max_halo.logmean.3,max_halo.logsd.3,sum_halo.median.3,sum_halo.mad.3,sum_halo.logmean.3,sum_halo.logsd.3,length_halo.median.3,length_halo.mad.3,length_halo.logmean.3,length_halo.logsd.3,median_nucleus.div.median_halo.median.3,median_nucleus.div.median_halo.mad.3,median_nucleus.div.median_halo.logmean.3,median_nucleus.div.median_halo.logsd.3,mean_nucleus.div.mean_halo.median.3,mean_nucleus.div.mean_halo.mad.3,mean_nucleus.div.mean_halo.logmean.3,mean_nucleus.div.mean_halo.logsd.3
122,I4,HCEC,DAPI,FITC,TRITC,1,RPMI+5%FBS,RPMI+5%FBS,1,120,ctrl+TGFB3,Hoechst,Smad23,,MG132+CHX,0.644970414,327,108.11,25.189374,4.697300586,0.239734991,735,118.608,6.602955666,0.164416071,736.07,113.952636,6.600748729,0.158117849,136.32,32.898894,4.929720094,0.244414996,1141,206.0814,7.042036645,0.177981949,375370,40460.154,12.83939463,0.099665039,514,63.7518,6.238644673,0.123440732,64.312,7.8370236,4.185758516,0.142079615,32,5.9304,3.509994773,0.21495862,74.148,9.6606216,4.329602356,0.146479248,87.566,8.406342,4.499940658,0.133617498,384,5.9304,5.995878908,0.149099295,31067,5432.2464,10.36575812,0.170660243,418,25.2042,6.036155673,0.061077768,22.57142857,5.3303,3.092960893,0.235964397,9.88925818,1.899913561,2.271146373,0.216705239,81.542,30.897384,4.371572057,0.369669955,403,118.608,5.979950625,0.298059425,393.29,111.9363,5.955593381,0.290823734,100.9,36.3844866,4.585077841,0.36394377,622,180.8772,6.416278472,0.292038531,200650,62610.198,12.19424024,0.325705425,514,63.7518,6.238644673,0.123440732,29.158,7.6857984,3.401403947,0.279278302,83,25.2042,4.452590466,0.320273358,93.004,25.0351836,4.561584425,0.284866042,41.965,11.2588644,3.753739153,0.283702353,305,80.0604,5.720242118,0.264266942,39071,11565.7626,10.59767966,0.297702199,418,25.2042,6.036094452,0.061123863,4.837209302,1.868500358,1.527360158,0.362801881,4.236004284,1.350497189,1.394008956,0.312158886,2.1165,0.38799642,0.766002227,0.183630432,10,4.4478,2.43098835,0.630251278,10.036,5.23683972,2.438410386,0.620758917,2.6522,0.49978446,0.995541636,0.184644403,19,7.413,3.05359017,0.436410502,5323,2965.2,8.669548115,0.649264492,510,66.717,6.231137238,0.125991108,2.4155,0.52469214,0.919184352,0.223984791,10,5.1891,2.429480459,0.615927116,10.279,5.36908764,2.449927704,0.602520304,3.0814,0.69519114,1.162525937,0.240498038,23,8.8956,3.20545447,0.445989508,4369,2339.5428,8.476773842,0.621036829,416,26.6868,6.0268458,0.065682206,1,0,0.001507891,0.093590755,0.993273192,0.05391257,-0.011517318,0.08619741
123,I5,HCEC,DAPI,FITC,TRITC,1,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+ctrl,Hoechst,Smad23,,MG132+CHX,0.683301344,356,107.14,24.8787693,4.684074065,0.238717394,721.25,114.53085,6.593483597,0.165508478,716.25,111.595302,6.587687455,0.158157348,135.965,32.706156,4.919880044,0.24574704,1115,203.1162,7.030656763,0.177363863,374770,39548.355,12.83921426,0.095597663,523,67.4583,6.251525209,0.128468782,63.779,7.227675,4.170617479,0.162795017,34,8.52495,3.56034347,0.25547898,75.2515,10.5138579,4.33951877,0.170590686,85.823,7.0089915,4.482803367,0.162039535,382,4.4478,5.992688229,0.210512426,31451,4848.8433,10.38012814,0.187387859,420,24.4629,6.040609887,0.060607107,21.75495495,5.369021513,3.033140127,0.283125026,9.595122367,2.123546912,2.248168686,0.235532463,79.877,25.9833063,4.354250895,0.351745499,395.25,108.60045,5.958206676,0.289621556,385.105,102.662637,5.933580496,0.282458436,97.494,31.7661876,4.565334756,0.34689408,607,166.7925,6.393653064,0.287019213,198665,60934.86,12.18510851,0.324945819,523,67.4583,6.251525209,0.128468782,28.7385,7.4685975,3.365635264,0.281729469,86,23.7216,4.450274157,0.294913751,94.8635,24.6934443,4.550606215,0.271566947,40.7775,10.6109682,3.718757626,0.302919679,294,81.543,5.695604589,0.29796753,40379.5,10926.762,10.5912154,0.280113045,420,25.2042,6.040609752,0.060609415,4.717852684,1.449268092,1.507932519,0.321054791,4.149539865,1.114279945,1.38297428,0.284992659,2.1949,0.40578762,0.807643739,0.18036466,11,5.9304,2.531844905,0.681858272,11.0395,5.87465424,2.538025155,0.676837866,2.7408,0.50297205,1.035915434,0.18036143,20,7.413,3.1305889,0.48820761,5630,3115.6839,8.786278232,0.700271156,522,67.4583,6.248254781,0.128796813,2.56875,0.56020041,0.972223686,0.231038033,11,5.9304,2.528184291,0.682138169,11.14,5.87761944,2.547896964,0.667673775,3.27885,0.69407919,1.213242514,0.236644497,25,10.3782,3.290024021,0.473555171,4596,2436.6531,8.582334325,0.681651028,420,26.6868,6.03443687,0.063127191,1,0,0.003660614,0.084219385,0.998348116,0.050714685,-0.009871809,0.071725414
124,I6,HCEC,DAPI,FITC,TRITC,1,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+TGFB3,Hoechst,Smad23,,MG132+CHX,0.677642981,391,108.89,24.359118,4.695227614,0.23347157,743,119.3493,6.611311625,0.149185159,739.43,115.34628,6.60673894,0.143895456,137.38,32.187246,4.929900832,0.239827249,1148,180.8772,7.046355458,0.165427161,371580,38117.646,12.83581824,0.097766368,505,66.717,6.229077832,0.125453028,64.174,7.5034386,4.183118566,0.14769728,33,5.9304,3.553741815,0.258552702,74.967,10.3159308,4.344141846,0.166643576,86.985,7.7184156,4.490954844,0.128983022,384,4.4478,5.98448306,0.1179393,31229,4855.515,10.37763881,0.186400651,418,23.7216,6.033497124,0.058299588,22.5,5.428229032,3.05756981,0.287274216,9.853217293,2.128270957,2.262597094,0.230332747,85.859,25.2812952,4.421065424,0.338310986,420.5,110.4537,6.017394025,0.286868004,407.11,102.329052,5.99011946,0.279305091,105.38,31.090122,4.632912298,0.336482969,637,157.1556,6.449296312,0.280529536,206180,65649.528,12.21919954,0.329655975,505,66.717,6.229077832,0.125453028,28.953,7.1357538,3.392236876,0.285116459,81,22.239,4.412992718,0.279706829,91.156,23.2338246,4.529899514,0.258136659,41.708,11.0498178,3.757671764,0.303267704,306,88.956,5.730615473,0.295588191,38673,10017.9282,10.5633611,0.274394216,418,23.7216,6.033461885,0.05827442,5.12244898,1.486382143,1.604401307,0.306904035,4.459188825,1.027978546,1.460219946,0.260370404,2.1527,0.37865604,0.775588611,0.168515119,9,4.4478,2.353527028,0.605632056,9.332,4.1394192,2.360689632,0.599881429,2.7006,0.4714668,1.002674398,0.169837595,19,5.9304,3.008285725,0.427674829,4814,2235.7608,8.584540874,0.620112967,504,63.7518,6.223851559,0.125617548,2.4485,0.4677603,0.921893082,0.218426853,9,4.4478,2.344563198,0.605928615,9.4342,4.00272348,2.366345114,0.59598441,3.1468,0.65886744,1.163392238,0.234907609,22,7.413,3.174330103,0.461986073,3966,1761.3288,8.39195314,0.607248899,414,23.7216,6.025608522,0.061158294,1,0,0.008963831,0.086849026,0.999810539,0.051602415,-0.005655482,0.071969885
125,I7,HCEC,DAPI,FITC,TRITC,2,RPMI+5%FBS,RPMI+5%FBS,1,120,ctrl+ctrl,Hoechst,Smad23,,MG132+CHX,0.689964158,385,109.62,24.336879,4.695853377,0.229089975,735,117.1254,6.599017802,0.149715887,731.85,108.481842,6.593248296,0.143235312,138.52,31.831422,4.92995408,0.235638823,1134,169.0164,7.034626534,0.164224343,372750,40712.196,12.83679711,0.097689299,518,60.7866,6.243547565,0.119524229,64.347,9.169881,4.175242416,0.147606211,33,8.8956,3.57110609,0.289995974,74.181,14.1128694,4.337041873,0.176070705,86.984,8.5590498,4.476461187,0.125591907,383,2.9652,5.978797021,0.16889626,31140,6413.7276,10.37431185,0.198696981,419,22.239,6.037269255,0.055361347,21.62903226,6.772600787,3.027911712,0.312754268,9.627645263,2.277082186,2.256206422,0.229770642,25.22,8.7117576,3.230027657,0.365767425,165,45.9606,5.122568324,0.287244622,165.38,44.359392,5.120921843,0.283145661,31.346,10.6435854,3.446318403,0.359077714,263,72.6474,5.572968322,0.284671839,85374,23393.9454,11.36447014,0.308713904,518,60.7866,6.243547565,0.119524229,21.567,7.205436,3.104058852,0.353760365,107,32.6172,4.702050968,0.281874785,108.4,31.8343872,4.709557909,0.278422427,26.738,8.8778088,3.321617486,0.343204905,195,48.9258,5.293237598,0.265052567,45075,12573.9306,10.74676992,0.280081612,419,22.239,6.037213665,0.055356764,1.507936508,0.277399167,0.420517356,0.187090861,1.508287459,0.285988469,0.411363934,0.180996366,2.0671,0.3610131,0.73904536,0.166207212,8,2.9652,2.240328031,0.551172873,8.3377,3.40745958,2.250816519,0.544284244,2.5884,0.44789346,0.969040133,0.17335245,17,4.4478,2.938859172,0.393502261,4344,1954.0668,8.487688967,0.575671441,514,62.2692,6.236871147,0.121102992,2.416,0.50675268,0.890160326,0.210445512,9,2.9652,2.278507529,0.537181846,8.8267,3.23414364,2.300384438,0.526426437,3.089,0.64522752,1.133531095,0.225308383,21,7.413,3.125665658,0.425872763,3648,1451.4654,8.329694045,0.542435385,416,25.2042,6.029309116,0.059794492,1,0,-0.038179497,0.088632547,0.958413703,0.05773888,-0.049567919,0.072398634
126,I8,HCEC,DAPI,FITC,TRITC,2,RPMI+5%FBS,RPMI+5%FBS,1,120,ctrl+BMP4,Hoechst,Smad23,,MG132+CHX,0.717668488,394,108.35,24.1137477,4.692958804,0.23307006,739.25,116.75475,6.599083644,0.157266996,735.21,106.628592,6.593401148,0.150917413,139.08,32.061225,4.928857385,0.23794825,1136.5,197.1858,7.03366956,0.168191094,372110,35775.138,12.83359477,0.093771943,515,59.304,6.240192167,0.129306913,64.212,12.5079549,4.178616618,0.202593914,33.25,9.26625,3.570852387,0.294253387,75.842,16.886814,4.3422391,0.210984796,86.569,15.2307498,4.481388386,0.19499431,383.5,61.5279,5.974185035,0.20945712,31553,6856.2837,10.37993557,0.218899435,418,23.7216,6.037696598,0.06043984,21.66272803,6.12577365,3.028231257,0.302598249,9.788636404,2.215775547,2.251162049,0.238584441,25.7815,8.5975974,3.246899217,0.345348955,167,44.478,5.124677977,0.281017639,167.1,43.66257,5.124951891,0.276818758,32.0425,10.111332,3.4623579,0.338274252,264.5,67.4583,5.577190868,0.274498358,85699,25041.8553,11.36514813,0.302616862,515,59.304,6.240192167,0.129306913,21.7205,6.6257394,3.095531156,0.339625605,107,29.652,4.679247123,0.280669841,108.705,27.998901,4.68701985,0.27362252,27.2135,8.2269474,3.317073971,0.330591183,197,48.9258,5.28938512,0.257994637,45639.5,11298.8946,10.72463957,0.27863011,418,23.7216,6.037618774,0.060425737,1.558066933,0.279406093,0.445430854,0.182383352,1.546499371,0.266229684,0.437932041,0.176107055,2.0611,0.37161369,0.760094502,0.200476636,9,4.4478,2.297778575,0.651743832,9.2015,4.08508191,2.309513208,0.645091578,2.6153,0.504084,0.988529581,0.204176405,18,5.9304,2.988889855,0.479357999,4643,2151.2526,8.542297355,0.681479266,510.5,61.5279,6.232784807,0.131987234,2.40205,0.47332005,0.924915037,0.251051776,9,4.4478,2.332551996,0.639221853,9.48065,4.15787757,2.354252349,0.627398638,3.0913,0.68310795,1.168940628,0.259575642,22,8.8956,3.179759537,0.484782787,4008.5,1808.772,8.383155219,0.648521297,415,23.7216,6.028903791,0.065324067,1,0,-0.034773421,0.086075064,0.966658349,0.057624384,-0.044739141,0.076801794
127,I9,HCEC,DAPI,FITC,TRITC,2,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+ctrl,Hoechst,Smad23,,MG132+CHX,0.712585034,419,112.86,22.68378,4.74955494,0.214596638,756.5,111.195,6.631767593,0.145714034,751.85,106.168986,6.625297707,0.138530645,143.15,29.42961,4.985861577,0.218923086,1176,182.3598,7.072781489,0.156226369,387680,37776.648,12.87282489,0.087042002,520,60.7866,6.24752641,0.125425937,62.936,6.7932732,4.150969904,0.127759506,32.5,5.9304,3.51912821,0.205883543,72.533,8.5975974,4.303428573,0.137085152,85.41,5.7554532,4.460371381,0.109825152,383,2.9652,5.965687779,0.128094502,30611,4260.9924,10.343822,0.156575229,420,23.7216,6.040393502,0.057557047,22.82539683,5.041447312,3.112639383,0.226945072,10.16682113,1.945319719,2.321869134,0.198304919,79.661,25.1775132,4.355480306,0.330485794,386,100.8168,5.950433315,0.265955724,376.59,94.278534,5.924743379,0.260334942,98.067,31.3910898,4.566263133,0.328019254,599,161.6034,6.388778345,0.26806694,193570,58028.964,12.17227254,0.310035879,520,60.7866,6.24752641,0.125425937,27.375,6.8169948,3.330757577,0.268069109,83.5,24.4629,4.458406657,0.301422531,91.757,24.2657142,4.544625295,0.273156378,38.645,10.1365362,3.670479512,0.274912871,286,75.6126,5.648256911,0.26617943,38775,11131.3608,10.58494729,0.285219091,420,23.7216,6.040322261,0.057615555,4.539325843,1.58544768,1.492026659,0.34211541,4.059944412,1.206125731,1.380118084,0.299305137,2.0398,0.30927036,0.722863853,0.165164081,9,2.9652,2.197665965,0.420561894,8.6996,3.21931764,2.205257149,0.410170566,2.555,0.4032672,0.950583706,0.163785808,18,4.4478,2.886348625,0.300667241,4458,1691.6466,8.447471516,0.455071593,519,62.2692,6.242214762,0.128597645,2.3963,0.4729494,0.872238627,0.206688967,9,2.9652,2.190321659,0.418745421,8.6695,3.0830667,2.211625038,0.405890552,3.0386,0.64626534,1.117554537,0.218329113,21,7.413,3.074378483,0.373697658,3621,1323.9618,8.243448992,0.429433822,418,22.239,6.031825464,0.063587733,1,0.05295,0.007344306,0.098985084,0.993600689,0.068310813,-0.006367889,0.079864409
128,I10,HCEC,DAPI,FITC,TRITC,2,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+BMP4,Hoechst,Smad23,,MG132+CHX,0.716049383,406,105.81,25.0626117,4.669477901,0.236900835,732,108.2298,6.584296339,0.156023004,727.825,105.568533,6.579356746,0.150795402,134.415,33.113871,4.902871188,0.245077658,1108,194.2206,7.014535283,0.179083226,367145,40838.217,12.82171204,0.09951928,517,53.3736,6.242353969,0.119970359,64.1125,6.6983868,4.182378125,0.171741435,34,7.413,3.588569483,0.326648843,74.8705,10.6717548,4.364205581,0.207789339,86.8515,6.8258904,4.491535187,0.181942413,383,2.9652,6.008748928,0.244588282,31724.5,5103.1092,10.40058243,0.220503332,418,22.239,6.036376462,0.057324909,21.37368515,5.213123611,2.995726856,0.35399242,9.517932564,2.059869579,2.215151165,0.264683832,77.293,24.040359,4.330632921,0.338634035,396.5,99.70485,5.96097531,0.282586623,381.665,92.981259,5.935222104,0.277101441,95.907,29.8284294,4.544568565,0.336408771,598.5,153.4491,6.389575254,0.285362344,195025,57094.926,12.17758086,0.325397235,517,53.3736,6.242353969,0.119970359,28.6295,7.0749672,3.376683718,0.278500031,86.5,28.9107,4.480486104,0.31235078,97.2155,29.7861753,4.582626008,0.284343307,40.728,11.1365499,3.727113738,0.288594872,302,79.3191,5.709632679,0.280183105,40541,12299.6496,10.61899072,0.294241415,418,22.239,6.036364162,0.057334301,4.532342896,1.62848325,1.480489206,0.345798571,4.019819024,1.258684381,1.352596096,0.301655846,2.10745,0.42128079,0.811066965,0.286832942,9,4.4478,2.356563445,0.745444958,8.829,3.78959973,2.366087389,0.742068254,2.6454,0.50786463,1.039489883,0.292677173,18,5.9304,3.038346918,0.573770834,4471.5,1941.4647,8.604181121,0.757407353,515,54.8562,6.238094658,0.119702816,2.45985,0.60319581,0.97078554,0.353697826,9,4.4478,2.36034402,0.746133928,8.8109,3.73481766,2.382827466,0.735799779,3.0942,0.77888391,1.208143661,0.345798408,21,8.8956,3.195657655,0.572061466,3674,1627.8948,8.411514337,0.745464887,414,22.239,6.028687561,0.059282053,1,0,-0.003780575,0.095188568,0.991640358,0.056924469,-0.016740078,0.082536939
129,I11,HCEC,DAPI,FITC,TRITC,3,RPMI+5%FBS,RPMI+5%FBS,1,120,ctrl+ctrl,Hoechst,pSmad158,,MG132+CHX,0.685470085,401,108.5,25.560024,4.699552757,0.240339519,737,112.6776,6.597769861,0.160938171,734.15,107.799846,6.593463712,0.154550339,137.17,32.706156,4.934801048,0.247079278,1132,191.2554,7.036995441,0.179627987,368080,38414.166,12.82431962,0.095959701,509,62.2692,6.230854023,0.129011393,63.642,7.8444366,4.169272684,0.13952826,32,7.413,3.49392876,0.220797271,73.135,10.326309,4.304180663,0.149154567,86.288,6.6227742,4.480580029,0.13219897,383,2.9652,5.983626488,0.183867604,30406,5166.861,10.33738027,0.172943732,416,23.7216,6.033199264,0.062168239,22.84146341,5.991873659,3.103841101,0.258687598,10.1063788,2.294966749,2.289283049,0.227793156,126.06,44.9717058,4.804228101,0.371999446,315,103.782,5.738168013,0.329058953,330.32,109.549314,5.780653432,0.32943191,156.05,56.650146,5.028454969,0.369451873,941,340.998,6.829578165,0.363544494,165180,62254.374,12.01151091,0.37234518,509,62.2692,6.230854023,0.129011393,15.387,5.152035,2.768556237,0.339148247,37,8.8956,3.61587952,0.260252518,42.797,11.126913,3.76234725,0.2650504,23.021,8.2892166,3.17807866,0.37885771,182,72.6474,5.27348035,0.427126461,17822,4926.6798,9.795508154,0.288347584,416,23.7216,6.033161149,0.062205762,8.625,2.038575,2.122288493,0.234998295,7.694599,1.745098717,2.018306182,0.220003526,1.969,0.33328848,0.707925037,0.189571929,8,2.9652,2.070448075,0.401416541,7.7115,2.7613425,2.086503427,0.389564593,2.4685,0.42506142,0.933115709,0.199335502,16,4.4478,2.817487013,0.306539117,3825,1512.252,8.309790228,0.418676456,505,62.2692,6.223287285,0.128897043,2.2474,0.44670738,0.843253865,0.210818056,8,2.9652,2.090364728,0.386383678,7.9451,2.71197192,2.115983098,0.374849933,2.87,0.59215044,1.087624052,0.226456604,19,5.9304,3.019587468,0.349607572,3314,1205.3538,8.13892722,0.392030493,411,25.2042,6.022943582,0.064485447,1,0,-0.019916653,0.096820758,0.972065362,0.07001736,-0.029479671,0.083806865
130,I12,HCEC,DAPI,FITC,TRITC,3,RPMI+5%FBS,RPMI+5%FBS,1,120,ctrl+BMP4,Hoechst,pSmad158,,MG132+CHX,0.69775475,404,110.15,23.810556,4.718027956,0.232666083,754,114.53085,6.631095882,0.149904322,752.6,111.202413,6.626487955,0.14445062,140.195,32.83959,4.954752831,0.238953189,1156,193.4793,7.065571883,0.17342901,381120,40015.374,12.85262757,0.092132906,505.5,58.5627,6.226138692,0.121845416,66.104,9.5042073,4.222714082,0.18678951,34,8.1543,3.569386313,0.28237017,76.139,12.0305577,4.365986542,0.195327399,88.438,10.0609236,4.528293325,0.17847763,384,5.9304,6.023501874,0.206389027,32077,5494.5156,10.39787091,0.211496913,415,24.4629,6.031884203,0.059100599,22.42724868,5.651466647,3.061709569,0.303107557,9.945819463,2.108786021,2.260501413,0.243301684,126.28,42.0754467,4.820412684,0.371690999,340.75,109.34175,5.811608363,0.323372338,348.135,107.629347,5.847322025,0.325011133,158.505,51.66861,5.043767009,0.371908059,956,312.0873,6.847079524,0.354726485,177315,65775.549,12.07346403,0.362971764,505.5,58.5627,6.226138692,0.121845416,17.0275,5.2432149,2.873802318,0.379500528,42,10.3782,3.717286475,0.251208913,47.759,12.5309352,3.869856492,0.278958941,25.059,8.413755,3.277398617,0.413936951,194,74.8713,5.338354966,0.438575744,19946.5,5659.0842,9.901699,0.294041983,415,24.4629,6.03184294,0.059094758,8.240384615,1.522013009,2.094321887,0.205365006,7.232272311,1.346711753,1.977465533,0.219002033,2.0413,0.31861074,0.738240562,0.190789656,8,2.9652,2.174961787,0.45411535,8.50215,3.53288754,2.185164444,0.446733097,2.55005,0.41253345,0.967684641,0.208451499,17,4.4478,2.896593158,0.36216952,4285.5,1966.6689,8.406042026,0.470883853,503,57.8214,6.220876878,0.121949987,2.3964,0.48918387,0.916122592,0.268309161,9,2.9652,2.200082318,0.444085286,8.95155,3.42235971,2.227775665,0.435876977,3.0727,0.68318208,1.163134476,0.290266298,21,7.413,3.107279298,0.41265717,3661,1538.9388,8.251458431,0.449657652,414,23.7216,6.023683557,0.061494133,1,0,-0.025120532,0.097215961,0.963277373,0.064763411,-0.042611221,0.088436798
131,I13,HCEC,DAPI,FITC,TRITC,3,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+ctrl,Hoechst,pSmad158,,MG132+CHX,0.627083333,301,101.18,22.60965,4.621323134,0.227809046,662,104.5233,6.494260632,0.157545157,660.13,99.734502,6.488103494,0.15166135,128.33,29.563044,4.855250914,0.232192474,1025,173.4642,6.944141264,0.175863647,341090,38073.168,12.75340961,0.105135611,527,60.7866,6.265305244,0.126153089,54.237,7.6042554,4.01604503,0.153162155,29,5.9304,3.393492774,0.226300717,63.933,9.3418626,4.17497332,0.158262869,73.176,8.473059,4.323896809,0.144531631,320,4.4478,5.827503806,0.160023047,27040,4206.1362,10.21891796,0.171778099,419,22.239,6.043945171,0.056576992,23,5.13968,3.100767858,0.25934994,10.39659201,1.913938508,2.313130174,0.213951278,132.49,44.670738,4.858210609,0.366015885,340,102.2994,5.820543341,0.321632918,355.3,107.04372,5.8505118,0.322501076,163.85,52.172694,5.076661451,0.363043406,971,324.6894,6.874122641,0.348107091,182480,70349.37,12.11581986,0.372899125,527,60.7866,6.265305244,0.126153089,15.451,4.899993,2.775814942,0.389300548,36,8.8956,3.589325735,0.268669169,41.842,11.3211336,3.751159227,0.298452419,22.984,8.2536342,3.194923865,0.434489692,187,72.6474,5.274424366,0.452369543,17562,5070.492,9.79505726,0.315774559,419,22.239,6.043897408,0.056585637,9.444444444,2.04399386,2.231217606,0.224571001,8.35190174,1.723484585,2.099352572,0.226886019,2.0636,0.39125814,0.764232704,0.211130615,8,2.9652,2.196651623,0.531668339,8.1868,2.91197466,2.209099234,0.523404861,2.5897,0.48095544,0.994530103,0.218623125,17,4.4478,2.942248455,0.412900084,4344,1715.3682,8.469324366,0.561021686,523,57.8214,6.260222895,0.126863231,2.4612,0.5663532,0.936719867,0.269860042,8,2.9652,2.241293043,0.516827203,8.6536,3.17854614,2.263560673,0.510622246,3.0796,0.6953394,1.187540669,0.307941895,22,7.413,3.143620323,0.47432277,3716,1500.3912,8.300307381,0.529372641,417,23.7216,6.036746714,0.058825258,1,0.1059,-0.044641419,0.102469753,0.956969792,0.07041434,-0.054461439,0.087293052
