,well,celltype,channel.1,channel.2,channel.3,experiment,media.overnight,media.treatment,rep,time.treatment,treatment,marker.1,marker.2,marker.3,G1,n,mad_nucleus.median.1,mad_nucleus.mad.1,mad_nucleus.logmean.1,mad_nucleus.logsd.1,median_nucleus.median.1,median_nucleus.mad.1,median_nucleus.logmean.1,median_nucleus.logsd.1,mean_nucleus.median.1,mean_nucleus.mad.1,mean_nucleus.logmean.1,mean_nucleus.logsd.1,std_nucleus.median.1,std_nucleus.mad.1,std_nucleus.logmean.1,std_nucleus.logsd.1,max_nucleus.median.1,max_nucleus.mad.1,max_nucleus.logmean.1,max_nucleus.logsd.1,sum_nucleus.median.1,sum_nucleus.mad.1,sum_nucleus.logmean.1,sum_nucleus.logsd.1,length_nucleus.median.1,length_nucleus.mad.1,length_nucleus.logmean.1,length_nucleus.logsd.1,mad_halo.median.1,mad_halo.mad.1,mad_halo.logmean.1,mad_halo.logsd.1,median_halo.median.1,median_halo.mad.1,median_halo.logmean.1,median_halo.logsd.1,mean_halo.median.1,mean_halo.mad.1,mean_halo.logmean.1,mean_halo.logsd.1,std_halo.median.1,std_halo.mad.1,std_halo.logmean.1,std_halo.logsd.1,max_halo.median.1,max_halo.mad.1,max_halo.logmean.1,max_halo.logsd.1,sum_halo.median.1,sum_halo.mad.1,sum_halo.logmean.1,sum_halo.logsd.1,length_halo.median.1,length_halo.mad.1,length_halo.logmean.1,length_halo.logsd.1,median_nucleus.div.median_halo.median.1,median_nucleus.div.median_halo.mad.1,median_nucleus.div.median_halo.logmean.1,median_nucleus.div.median_halo.logsd.1,mean_nucleus.div.mean_halo.median.1,mean_nucleus.div.mean_halo.mad.1,mean_nucleus.div.mean_halo.logmean.1,mean_nucleus.div.mean_halo.logsd.1,mad_nucleus.median.2,mad_nucleus.mad.2,mad_nucleus.logmean.2,mad_nucleus.logsd.2,median_nucleus.median.2,median_nucleus.mad.2,median_nucleus.logmean.2,median_nucleus.logsd.2,mean_nucleus.median.2,mean_nucleus.mad.2,mean_nucleus.logmean.2,mean_nucleus.logsd.2,std_nucleus.median.2,std_nucleus.mad.2,std_nucleus.logmean.2,std_nucleus.logsd.2,max_nucleus.median.2,max_nucleus.mad.2,max_nucleus.logmean.2,max_nucleus.logsd.2,sum_nucleus.median.2,sum_nucleus.mad.2,sum_nucleus.logmean.2,sum_nucleus.logsd.2,length_nucleus.median.2,length_nucleus.mad.2,length_nucleus.logmean.2,length_nucleus.logsd.2,mad_halo.median.2,mad_halo.mad.2,mad_halo.logmean.2,mad_halo.logsd.2,median_halo.median.2,median_halo.mad.2,median_halo.logmean.2,median_halo.logsd.2,mean_halo.median.2,mean_halo.mad.2,mean_halo.logmean.2,mean_halo.logsd.2,std_halo.median.2,std_halo.mad.2,std_halo.logmean.2,std_halo.logsd.2,max_halo.median.2,max_halo.mad.2,max_halo.logmean.2,max_halo.logsd.2,sum_halo.median.2,sum_halo.mad.2,sum_halo.logmean.2,sum_halo.logsd.2,length_halo.median.2,length_halo.mad.2,length_halo.logmean.2,length_halo.logsd.2,median_nucleus.div.median_halo.median.2,median_nucleus.div.median_halo.mad.2,median_nucleus.div.median_halo.logmean.2,median_nucleus.div.median_halo.logsd.2,mean_nucleus.div.mean_halo.median.2,mean_nucleus.div.mean_halo.mad.2,mean_nucleus.div.mean_halo.logmean.2,mean_nucleus.div.mean_halo.logsd.2,mad_nucleus.median.3,mad_nucleus.mad.3,mad_nucleus.logmean.3,mad_nucleus.logsd.3,median_nucleus.median.3,median_nucleus.mad.3,median_nucleus.logmean.3,median_nucleus.logsd.3,mean_nucleus.median.3,mean_nucleus.mad.3,mean_nucleus.logmean.3,mean_nucleus.logsd.3,std_nucleus.median.3,std_nucleus.mad.3,std_nucleus.logmean.3,std_nucleus.logsd.3,max_nucleus.median.3,max_nucleus.mad.3,max_nucleus.logmean.3,max_nucleus.logsd.3,sum_nucleus.median.3,sum_nucleus.mad.3,sum_nucleus.logmean.3,sum_nucleus.logsd.3,length_nucleus.median.3,length_nucleus.mad.3,length_nucleus.logmean.3,length_nucleus.logsd.3,mad_halo.median.3,mad_halo.mad.3,mad_halo.logmean.3,mad_halo.logsd.3,median_halo.median.3,median_halo.mad.3,median_halo.logmean.3,median_halo.logsd.3,mean_halo.median.3,mean_halo.mad.3,mean_halo.logmean.3,mean_halo.logsd.3,std_halo.median.3,std_halo.mad.3,std_halo.logmean.3,std_halo.logsd.3,max_halo.median.3,max_halo.mad.3,max_halo.logmean.3,max_halo.logsd.3,sum_halo.median.3,sum_halo.mad.3,sum_halo.logmean.3,sum_halo.logsd.3,length_halo.median.3,length_halo.mad.3,length_halo.logmean.3,length_halo.logsd.3,median_nucleus.div.median_halo.median.3,median_nucleus.div.median_halo.mad.3,median_nucleus.div.median_halo.logmean.3,median_nucleus.div.median_halo.logsd.3,mean_nucleus.div.mean_halo.median.3,mean_nucleus.div.mean_halo.mad.3,mean_nucleus.div.mean_halo.logmean.3,mean_nucleus.div.mean_halo.logsd.3
36,D18,MALME3M,DAPI,FITC,TRITC,4,RPMI+5%FBS,RPMI+5%FBS,2,120,TGFB3+WntA,Hoechst,Smad23,CTNNB1,0.621987952,413,149.93,49.51884,5.040274347,0.354542818,879.5,153.4491,6.797013001,0.191201247,874.85,138.148668,6.787518838,0.176148466,186.31,57.940008,5.240999381,0.345462512,1326,244.629,7.20088119,0.194136215,307180,46864.986,12.64421502,0.130755679,359,62.2692,5.856694477,0.197187861,98.447,14.6792226,4.608136535,0.169518756,71,30.3933,4.289038986,0.43247621,126.23,30.09678,4.855612446,0.242488182,123.62,15.463518,4.841761126,0.161952044,505,83.0256,6.22464671,0.221161708,44549,12179.559,10.72195366,0.276400805,356,26.6868,5.866340707,0.088801697,12.82835821,6.763451729,2.507974015,0.506884154,6.988060543,2.346179107,1.931906391,0.329748717,128.34,45.2163348,4.797839509,0.469448817,707,201.6336,6.515984439,0.41430286,694.54,203.620284,6.49450141,0.403759066,157.47,55.167546,5.003248669,0.465384275,1015,296.52,6.881887111,0.392334783,240630,90987.162,12.35108355,0.460515246,359,62.2692,5.85658078,0.197073659,75.164,21.6770946,4.371783739,0.374339946,165,45.9606,5.128791384,0.355146365,183.93,48.569976,5.224858329,0.326705819,99.342,27.5882208,4.622437333,0.345393759,534,133.434,6.265776184,0.297652252,66296,18292.3188,11.09104936,0.321415311,356,26.6868,5.866191656,0.088634283,4.25698324,1.428837189,1.387193055,0.385459821,3.767757009,1.146821322,1.269643082,0.344010396,59.546,24.1975146,4.14038017,0.422700623,646,154.1904,6.474858737,0.401334473,647.81,159.853932,6.481406836,0.382965388,76.176,30.845493,4.384674532,0.418510632,888,271.3158,6.814267194,0.336922964,235990,63529.41,12.33801959,0.357960195,359,62.2692,5.856609708,0.197100153,119.78,61.483422,4.809448278,0.581077207,486,128.9862,6.18486204,0.398922522,488.66,131.669706,6.193064608,0.337101736,157.88,76.65042,5.055307924,0.555368067,909,299.4852,6.837329973,0.374510454,173630,44122.176,12.05928424,0.3156976,356,26.6868,5.866217144,0.088655598,1.329591837,0.149202352,0.289996698,0.174708873,1.333128366,0.177792986,0.288342228,0.209042663
37,D19,MALME3M,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,2,120,ctrl+ctrl,Hoechst,Smad23,NFkB,0.648780488,399,147.49,52.424736,5.013224059,0.36362953,849,160.1208,6.766873196,0.197083126,847.06,146.48088,6.756677374,0.177043628,180.14,59.97117,5.213143051,0.352415868,1288,231.2856,7.169078025,0.186238717,307640,36916.74,12.64074756,0.120476645,372,54.8562,5.88406918,0.177674037,94.98,13.71405,4.560955036,0.162317674,72,28.9107,4.291281279,0.410114893,121.74,28.658658,4.827334839,0.235974874,117.85,13.773354,4.793448208,0.152800221,448,4.4478,6.173376922,0.196677575,43808,11696.2314,10.70327179,0.26847105,360,23.7216,5.875936061,0.076554206,12.16666667,6.057414019,2.475591917,0.511657375,7.028902261,2.415858995,1.929342536,0.344841752,79.578,30.3073092,4.316064148,0.489111817,528,155.673,6.197411797,0.468181034,518.78,145.472712,6.178516552,0.460766292,97.31,36.8010972,4.523116694,0.484384023,735,204.5988,6.532603951,0.428020348,185030,55167.546,12.06253352,0.483512764,372,54.8562,5.88401388,0.177822051,64.709,21.5658996,4.197879784,0.515670171,195,50.4084,5.259328044,0.438616199,196.09,52.009608,5.266549713,0.432536632,82.129,25.8105834,4.419644994,0.492098394,424,120.0906,6.048571399,0.415396414,71065,18243.393,11.14215657,0.43113513,360,23.7216,5.87560687,0.07757324,2.547667343,0.788623571,0.938083752,0.297557405,2.484755222,0.70384048,0.911966839,0.279588029,59.827,27.0959976,4.153937597,0.611515147,311,103.782,5.797797082,0.562020292,327.05,107.992584,5.849094433,0.555548008,76.548,33.8507232,4.395068397,0.593387178,603,204.5988,6.457608952,0.511692827,121950,39290.3826,11.73298185,0.504735679,372,54.8562,5.883885264,0.178258442,137.95,61.172076,4.948430106,0.651831246,387,117.1254,5.956864368,0.52816719,378.29,105.679728,5.959720771,0.526169101,164.07,69.267072,5.131071195,0.633322602,720,232.7682,6.636326974,0.520753824,138880,38977.554,11.8348546,0.516664715,360,23.7216,5.875131186,0.080162645,0.812101911,0.18233421,-0.159067286,0.291469564,0.861005679,0.169104355,-0.110626338,0.242107899
38,D20,MALME3M,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,2,120,ctrl+TNFA,Hoechst,Smad23,NFkB,0.590538336,362,147.65,52.432149,5.005840743,0.375008691,869,180.50655,6.790070139,0.209385366,861.755,163.908843,6.778448542,0.189203451,181.385,62.595372,5.208891892,0.365866378,1300.5,257.2311,7.17968836,0.198266852,305490,36894.501,12.64418689,0.120140546,363,54.8562,5.86573622,0.192021876,98.011,17.2011252,4.603977066,0.194454427,73,35.5824,4.300381006,0.436568566,125.79,32.698743,4.856253416,0.25965525,122.475,17.339007,4.83598846,0.177946791,459.5,45.9606,6.221557414,0.215996399,45064,14114.352,10.72773056,0.298873572,358,26.6868,5.87147865,0.085286418,12.2801495,6.982669747,2.489689133,0.539571273,7.067509228,2.680551102,1.922195126,0.366792817,80.049,31.957443,4.348400089,0.448984501,527.75,163.45665,6.2352648,0.373085313,521.87,156.021411,6.216014499,0.368352903,97.559,38.2481148,4.55541019,0.443471519,731.5,204.5988,6.564394724,0.354933081,180520,64789.62,12.08168907,0.404110145,363,54.8562,5.865669248,0.192045196,67.455,23.8090734,4.232309106,0.448562021,188.5,57.45075,5.256899649,0.361010345,195.735,57.00597,5.28265386,0.348726244,83.848,28.3599141,4.454868848,0.427425355,451.5,119.3493,6.091729277,0.3469919,70197,21044.7657,11.15384793,0.345439035,358,26.6868,5.871193546,0.085441427,2.663056054,0.807829269,0.978365151,0.322681536,2.533265476,0.704113087,0.933360639,0.293315161,53.0465,24.9684666,4.064667663,0.59554806,373.25,134.54595,5.958196618,0.473146794,381.985,134.427342,5.987679873,0.471220121,67.611,30.4993059,4.296134541,0.584044362,608,219.4248,6.47432265,0.453934376,138065,47984.349,11.85331828,0.409830151,363,55.5975,5.865635144,0.192060319,131.875,67.2996618,4.901454011,0.615817309,356.25,117.49605,5.935754239,0.441794727,369.075,109.089708,5.949149965,0.43640801,157.295,74.834235,5.091175451,0.596963073,712,237.9573,6.629507041,0.458296766,131860,40971.651,11.82025008,0.412683764,358,26.6868,5.871098626,0.085557678,0.985066049,0.173545329,0.022442379,0.266168299,1.031820849,0.189807498,0.038529908,0.219940689
39,D21,MALME3M,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,2,120,TGFB3+ctrl,Hoechst,Smad23,NFkB,0.610866373,416,147.69,45.486168,5.019836912,0.340663638,887.25,149.0013,6.80725193,0.188658454,875.79,135.672726,6.797805024,0.171061278,180.48,53.351361,5.221931201,0.33346954,1328.5,219.4248,7.20625717,0.18079079,325050,45308.256,12.69047023,0.121942381,375,50.4084,5.892664627,0.177220051,102.515,17.2982355,4.639947136,0.169758508,71.5,28.9107,4.295685266,0.40186187,129.455,28.98483,4.875875419,0.230066908,130.105,16.894227,4.87212702,0.147374882,510,5.9304,6.246773535,0.185152097,46738,12793.3554,10.7559617,0.266782946,362,23.7216,5.880085769,0.080513308,12.59909977,6.65201785,2.511566665,0.481699631,6.933586516,2.249261453,1.921929605,0.329319935,123.475,46.5039729,4.773332467,0.415450116,694.5,198.6684,6.514137659,0.328968015,677.505,193.338453,6.493195205,0.322394581,153.065,57.502641,4.979906031,0.410591559,995.5,302.4504,6.877117754,0.324174035,253230,82995.948,12.38586269,0.380995958,375,50.4084,5.892664627,0.177220051,73.3495,18.6903969,4.33299865,0.323445468,164,45.2193,5.12113394,0.328579295,181.25,46.286772,5.226319256,0.290386043,96.855,25.841718,4.590057518,0.308233752,525.5,144.5535,6.263510095,0.28657594,66067,15365.6664,11.10635188,0.28985542,362,23.7216,5.880032149,0.080703616,4.144526713,1.497292432,1.393003719,0.347371928,3.614233288,1.118390594,1.266875949,0.30389094,57.986,28.1456784,4.131271698,0.557086237,315.5,123.0558,5.819151037,0.498918376,329.005,134.84247,5.869253501,0.489490714,74.0715,33.9307836,4.374222662,0.541994475,614.5,220.1661,6.468200983,0.447010062,123920,48975.4671,11.76191977,0.425254355,375,50.4084,5.892664627,0.177220051,132.73,61.6190799,4.936102504,0.552316413,383.5,135.6579,5.978109853,0.423703559,386.04,133.315392,5.994051861,0.39263948,159.475,71.439081,5.122784134,0.529914484,738.5,257.2311,6.659753933,0.395970457,141720,47376.483,11.87411327,0.364010481,362,22.9803,5.880059831,0.080501912,0.83375192,0.190773993,-0.158958816,0.281915045,0.861350848,0.192928059,-0.12479836,0.232203999
40,D22,MALME3M,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,2,120,TGFB3+TNFA,Hoechst,Smad23,NFkB,0.561702128,264,148.595,58.651656,5.022418622,0.394289844,863.5,175.6881,6.795282198,0.210009415,854.935,163.745757,6.781679987,0.190758673,180.435,68.229252,5.222732274,0.380870586,1310,275.7636,7.184362793,0.200169473,304910,42520.968,12.63215699,0.130142095,361,48.9258,5.850474892,0.188871154,96.9705,17.6125467,4.586331876,0.154867474,73.25,31.8759,4.319971087,0.413759324,127.32,33.106458,4.856522424,0.238094275,121,17.279703,4.813233625,0.126886341,449,29.652,6.181682346,0.137783944,44856,12333.7494,10.71962711,0.267813494,358,25.2042,5.86310412,0.083263971,12.10553083,6.058705179,2.475311111,0.50013757,6.940922239,2.360795493,1.925157564,0.345437316,127.895,48.814605,4.741903734,0.620411821,744.25,207.19335,6.452617176,0.696453641,725.565,200.929365,6.432920263,0.668298006,157.23,58.510809,4.948173541,0.607377452,1041.5,303.933,6.832194378,0.568031605,248695,90497.904,12.2833566,0.721323486,361,48.9258,5.850432906,0.18892783,76.492,25.2575736,4.31653001,0.574990854,168,46.33125,5.080532682,0.599293433,186.925,48.822018,5.191946423,0.561608421,100.24,32.0308317,4.568700319,0.557098466,538,163.8273,6.228284476,0.517811117,65498.5,18153.6957,11.05386134,0.571908526,358,25.2042,5.861915172,0.084593491,4.127888258,1.314981844,1.372084494,0.373480845,3.67923043,1.057229856,1.24097384,0.379526213,57.829,27.3235767,4.136390238,0.671291063,387,151.59585,5.96529461,0.699669357,402.42,156.495843,6.005307567,0.662484849,73.163,35.5408872,4.366697822,0.649240735,646,247.5942,6.505028202,0.557576894,146070,54537.441,11.85555541,0.651063281,361,48.9258,5.850247782,0.189048367,143.35,70.912758,4.938704356,0.753821642,401.25,157.1556,5.910499744,0.744806039,396.92,145.198431,5.943613269,0.686754892,170.53,79.02258,5.126101394,0.726837768,777,295.0374,6.63784294,0.617633406,144835,57287.664,11.80494488,0.688398223,358,25.2042,5.861330048,0.085904939,1.022739018,0.19763826,0.054794866,0.305224509,1.054187558,0.186480983,0.061694298,0.301117063
41,E3,MALME3M,DAPI,FITC,TRITC,1,RPMI+5%FBS,RPMI+5%FBS,3,120,ctrl+ctrl,Hoechst,Smad23,,0.552894212,277,151.83,57.954834,5.06767891,0.394404143,894.5,178.6533,6.834998706,0.213087981,899.55,170.12835,6.825915164,0.189181976,188.6,71.446494,5.264983717,0.383115357,1377,283.1766,7.234286844,0.202726544,312720,44166.654,12.65796132,0.128838769,357,57.8214,5.83204445,0.193953551,108.08,13.8978924,4.689184274,0.135450568,87,41.5128,4.458861077,0.425735057,142.1,34.277712,4.966998568,0.231386798,134.06,12.839316,4.907476692,0.106934183,512,2.9652,6.259539379,0.124811573,50026,14433.111,10.82263923,0.282238681,356,26.6868,5.855638983,0.085806961,10.4,6.081355636,2.376137629,0.554049422,6.379406827,2.355687104,1.858916596,0.371727164,86.764,37.3704156,4.380042767,0.480901226,577.5,184.5837,6.293840926,0.466903072,566.81,178.267824,6.279015827,0.455321655,107.73,44.8382718,4.589187997,0.474705876,792,255.0072,6.626025342,0.409447674,193450,58829.568,12.11106342,0.494981236,357,57.8214,5.83204445,0.193953551,74.794,24.6719466,4.380370196,0.455800858,210,65.9757,5.361505829,0.447643634,212.37,65.501268,5.381798692,0.402741333,93.551,29.9915154,4.592294699,0.432526649,481,145.2948,6.198346778,0.353791333,75917,20846.8386,11.23742872,0.401670494,356,26.6868,5.85562924,0.085800212,2.590330789,0.817690696,0.932335097,0.322642408,2.494887423,0.721170302,0.897217135,0.308695787,1.8445,0.32083464,0.647091459,0.198493393,9,2.9652,2.259757365,0.289217634,9.3726,2.77631676,2.261010793,0.290185616,2.3338,0.40727022,0.87967911,0.194127758,16,2.9652,2.823535115,0.237879783,3161,802.0866,8.092439715,0.283844007,357,57.8214,5.831428604,0.193670525,2.3072,0.56917014,0.865743565,0.260497369,8,1.4826,2.055832077,0.292034562,7.7685,2.14102266,2.077253926,0.282798944,2.8223,0.63855582,1.081641138,0.26118323,16,2.9652,2.823662302,0.272819567,2661,673.1004,7.923705392,0.288698805,353,28.1694,5.84645075,0.086876801,1.166666667,0.159888235,0.203925288,0.168026965,1.166557961,0.133490878,0.183756867,0.140990123
42,E4,MALME3M,DAPI,FITC,TRITC,1,RPMI+5%FBS,RPMI+5%FBS,3,120,ctrl+TGFB3,Hoechst,Smad23,,0.643584521,316,140.87,52.017021,4.987948714,0.393359279,861.75,167.5338,6.783140005,0.211433401,853.695,164.902185,6.772678405,0.194332275,174.035,62.558307,5.191329068,0.383712028,1288.5,286.1418,7.17097355,0.20756496,307850,38977.554,12.63901648,0.120060687,371,62.2692,5.86633586,0.2013644,99.5915,13.899375,4.604908736,0.157624337,77.75,34.47045,4.362955803,0.403125034,130.555,29.815086,4.881454073,0.227808955,123.255,14.759283,4.832630271,0.142761893,502.5,79.3191,6.20838035,0.188096341,46289,12298.9083,10.75091558,0.276783284,360,29.652,5.86946164,0.088499157,11.28202519,6.194188679,2.420184202,0.531658619,6.479706588,2.399968051,1.891224331,0.365625287,125.545,54.7776222,4.750806064,0.555734543,731.5,221.6487,6.494594924,0.546662983,718.52,216.53373,6.475838926,0.531208135,153.365,64.137276,4.955189625,0.551545861,1032.5,316.5351,6.856985638,0.497790598,256610,87658.725,12.34215129,0.602988513,371,62.2692,5.866311886,0.201399079,79.2745,25.4962722,4.355495005,0.520122333,173.5,51.891,5.14539752,0.525971496,193.345,52.743495,5.243598016,0.503308849,102.35,29.42961,4.596703045,0.503962705,537.5,136.3992,6.235887509,0.46551928,69922,20286.4158,11.11249786,0.521378234,360,29.652,5.868900625,0.089690241,4.058388677,1.428767933,1.349197405,0.376022356,3.610796837,1.085603714,1.23224091,0.328119409,1.8178,0.27398448,0.625110754,0.18682122,9,2.9652,2.217855277,0.339509226,8.6876,2.7227949,2.218623264,0.335421334,2.28315,0.34529754,0.851818279,0.182367433,16,4.4478,2.789415836,0.260544369,3106,922.1772,8.083877948,0.338498517,371,62.2692,5.865254557,0.201111086,2.16305,0.48695997,0.815976586,0.260253774,7,1.4826,2.008699566,0.345681221,7.3053,2.1216006,2.034328066,0.334148088,2.6894,0.6086073,1.028763534,0.250687614,15,4.4478,2.77300168,0.2674068,2539.5,683.4786,7.892066942,0.345309621,356,26.6868,5.857738914,0.093499342,1.2,0.12708,0.209155711,0.161362552,1.168916399,0.110566772,0.184295198,0.125360987
43,E5,MALME3M,DAPI,FITC,TRITC,1,RPMI+5%FBS,RPMI+5%FBS,3,120,TGFB3+ctrl,Hoechst,Smad23,,0.658823529,392,143.795,51.564828,4.997664051,0.355901549,858.75,163.086,6.789676433,0.199032426,860.635,148.393434,6.778044395,0.180931303,179.06,62.521242,5.202243981,0.346816072,1312,249.0768,7.186872225,0.192342603,314185,41527.626,12.65909923,0.121692268,365,57.8214,5.881053483,0.186525182,101.79,15.8467701,4.619519682,0.164257257,77,37.065,4.354717356,0.410993862,130.835,32.580135,4.882896134,0.2347473,126.21,15.871233,4.844779065,0.140509438,507.5,13.3434,6.216244329,0.166087353,47260.5,13240.3593,10.7585545,0.276821378,360,23.7216,5.875658918,0.083118462,11.69292128,6.051058161,2.434959077,0.512270577,6.678283177,2.349825916,1.895148261,0.347755899,123.305,48.7011861,4.742722067,0.528836115,711.25,211.64115,6.499201458,0.516690181,693.93,197.096844,6.47730423,0.507152603,151.91,58.688721,4.949858209,0.521935802,1003.5,304.6743,6.862699289,0.464649427,250830,88726.197,12.35830856,0.566359423,365,57.8214,5.881000217,0.18664045,76.447,24.1819473,4.331427526,0.499356235,174.25,44.84865,5.1556694,0.466992596,191.225,46.590705,5.240870427,0.456856136,98.516,29.8439967,4.576672948,0.48323327,523,151.2252,6.237653195,0.44504865,68901.5,17866.0713,11.11568292,0.474802627,360,23.7216,5.874811899,0.085798758,4.067803622,1.270557432,1.343532058,0.370214591,3.616161402,1.002135571,1.236433803,0.317828979,1.8754,0.33365913,0.646180201,0.183009801,9,2.9652,2.235240193,0.343215025,8.9778,2.99952219,2.23745625,0.340204303,2.3447,0.40156221,0.873527117,0.186656366,16,4.4478,2.807394832,0.266697053,3246,1093.4175,8.117422695,0.349324451,365,57.8214,5.879966718,0.186455638,2.17865,0.49704165,0.807791249,0.253280028,7,1.4826,2.045250811,0.356622127,7.32065,2.37082566,2.060838883,0.350635598,2.69375,0.58103094,1.022481618,0.255116915,16,4.4478,2.786271827,0.298413659,2577.5,796.1562,7.925417535,0.362096723,356,26.6868,5.864578639,0.087946538,1.166666667,0.12355,0.189989382,0.143736278,1.173092689,0.107499597,0.176617367,0.113850138
44,E6,MALME3M,DAPI,FITC,TRITC,1,RPMI+5%FBS,RPMI+5%FBS,3,120,TGFB3+TGFB3,Hoechst,Smad23,,0.629565217,362,144.18,46.798269,5.019542441,0.381205241,898.25,145.2948,6.831350533,0.204754157,895.295,134.716449,6.820587403,0.183383185,177.835,55.619739,5.219897728,0.370806555,1336,234.2508,7.215093523,0.194335329,310895,37480.128,12.66004021,0.123156587,355,53.3736,5.839450568,0.17906834,105.175,14.7348201,4.667891439,0.150983348,70,32.6172,4.280493041,0.451993469,131.115,30.682407,4.891239078,0.239766996,133.115,12.387123,4.905708587,0.135161198,512,2.9652,6.284262199,0.190989203,46173.5,13290.0264,10.75080195,0.27354105,356,23.7216,5.859562663,0.079010787,13.27104219,7.254502171,2.550857493,0.524388699,6.983590527,2.459663779,1.929348325,0.343569134,122.5,45.1288614,4.75026168,0.49022025,706,183.8424,6.491148831,0.480826874,688.16,177.422742,6.469072845,0.470350865,152.62,55.22685,4.959080638,0.482974708,1006.5,250.5594,6.850461118,0.429936118,237590,73915.023,12.30852618,0.525715431,355,53.3736,5.839450568,0.17906834,78.0035,23.6660025,4.362694545,0.399054734,168.5,51.1497,5.109271214,0.462567171,187.115,52.269063,5.222710082,0.392429793,102.51,30.2287314,4.624978572,0.373403831,556.5,144.5535,6.290973062,0.334730607,66282,19204.8591,11.08201109,0.399895616,356,23.7216,5.859300519,0.079495033,4.314326039,1.565788985,1.381877617,0.374221682,3.693634133,1.100093549,1.246362763,0.343395655,1.8087,0.2727984,0.623892696,0.186224748,9,2.9652,2.220738748,0.381803035,8.7678,2.97394734,2.222733783,0.376890572,2.2557,0.34737318,0.850889611,0.187786512,15.5,3.7065,2.786517154,0.289280563,3032.5,1037.0787,8.060533428,0.387305051,354,53.3736,5.837799593,0.17897038,2.0817,0.4499691,0.776312952,0.240946501,7,1.85325,2.026358294,0.403715477,7.22565,2.33161089,2.041328226,0.390522994,2.59035,0.55464066,0.991119986,0.238598455,15,4.4478,2.761477332,0.298614073,2519.5,829.5147,7.886883976,0.407314365,350.5,25.9455,5.845556426,0.086850656,1.166666667,0.12355,0.194380455,0.150919214,1.178635931,0.100864586,0.181405557,0.117280654
45,E7,MALME3M,DAPI,FITC,TRITC,2,RPMI+5%FBS,RPMI+5%FBS,3,120,ctrl+ctrl,Hoechst,Smad23,,0.61754386,352,145.385,45.66408,5.005762319,0.349923307,849.75,154.56105,6.770846629,0.190208707,844.91,140.483763,6.760315063,0.173702432,178.14,55.263915,5.210137063,0.340649132,1280.5,240.9225,7.171924306,0.186178096,318930,41653.647,12.67460847,0.124336727,380,60.0453,5.914291774,0.18413728,95.1295,14.8348956,4.559752539,0.173660908,66,28.54005,4.222217498,0.409297474,119.18,29.9477787,4.798579082,0.233961356,118.1,13.588029,4.797437728,0.167464572,448,4.4478,6.185005312,0.229273351,43320,12300.3909,10.68715007,0.26908176,364,26.6868,5.88856977,0.08134715,13.12261945,7.193516704,2.548629131,0.489478679,7.196145388,2.626420338,1.961735982,0.332068988,86.0625,34.2124776,4.446322848,0.401456111,553.5,140.847,6.311364929,0.313176707,541.985,143.204334,6.29217228,0.30467601,105.67,39.8915769,4.655100176,0.394680581,781.5,200.151,6.652264365,0.299559848,201015,61038.642,12.20646676,0.329949685,380,60.0453,5.914291774,0.18413728,69.0215,21.5384715,4.28506198,0.404693696,200.5,57.45075,5.324165169,0.335111413,203.375,57.687966,5.340147361,0.32501409,85.5255,24.0915087,4.508777576,0.380484035,462,120.0906,6.160934218,0.297936772,74356.5,19399.821,11.22871824,0.317011345,364,26.6868,5.88856977,0.08134715,2.689929535,0.981892818,0.98719976,0.337392839,2.612772477,0.881399628,0.952024919,0.310321949,1.8544,0.34425972,0.642494995,0.193115863,9,2.9652,2.226848647,0.346039179,9.00695,3.02732094,2.233980741,0.341290319,2.33455,0.41542452,0.870345818,0.198501943,16,4.4478,2.808018467,0.272441009,3277,1048.9395,8.147154915,0.345373102,379.5,60.7866,5.913174511,0.183519924,2.18805,0.47213397,0.813836454,0.255886636,7,2.9652,2.056763759,0.359617315,7.48055,2.40789066,2.072141294,0.351449055,2.7358,0.58377375,1.0311929,0.25934166,16,4.4478,2.798704247,0.293867692,2695.5,880.6644,7.948604958,0.365721413,360,28.1694,5.87646379,0.085579785,1.166666667,0.133053846,0.170084887,0.156851291,1.151558674,0.116781352,0.161839447,0.1289409
